Gene	Histone 0min Rep1	Histone 30min Rep1	Histone 60min Rep1	Histone 90min Rep1	Histone 0min Rep2	Histone 30min Rep2	Histone 60min Rep2	Histone 90min Rep2	Histone 0min Rep3	Histone 30min Rep3	Histone 60min Rep3	Histone 90min Rep3
YAL001C	0.15473998	0.10106206	0.070909162	0.05808821	0.164314895	0.109707076	0.07861573	0.070323893	0.14238124	0.103427516	0.077463794	0.06512673
YAL002W	0.105985429	0.071108045	0.047739568	0.043186227	0.121757594	0.080813087	0.05858723	0.050264499	0.102267516	0.078192101	0.054513353	0.045080527
YAL003W	0.624132628	0.378332592	0.29028883	0.243326579	0.64524588	0.450704862	0.330743172	0.277425114	0.570361719	0.402859094	0.308124317	0.251105781
YAL007C	0.124912241	0.08472002	0.05560462	0.060529424	0.141956731	0.099733491	0.073494378	0.058307369	0.128102045	0.098367528	0.062022909	0.046302994
YAL008W	0.025804052	0.024911581	0.015603548	0.018215084	0.045937667	0.034219059	0.024940265	0.024128901	0.041489193	0.02420628	0.021788807	0.020633487
YAL009W	0.030941786	0.022868526	0.016736873	0.016841309	0.033030062	0.029740599	0.018444231	0.021066312	0.035945755	0.026362963	0.019689499	0.019070978
YAL010C	0.088316209	0.062737698	0.04375574	0.039085202	0.102007101	0.071242552	0.050668061	0.04587365	0.084764413	0.0664896	0.04977733	0.039940431
YAL011W	0.166713952	0.117925833	0.077180848	0.076267554	0.185378217	0.123065588	0.090029794	0.086361372	0.159490868	0.118964979	0.092149632	0.078336482
YAL012W	0.255588284	0.15503855	0.11089122	0.091574914	0.280908396	0.186459862	0.133151619	0.110082193	0.221524272	0.149082305	0.110065214	0.091722322
YAL013W	0.157322086	0.098639059	0.070751018	0.064877436	0.181771296	0.118279443	0.086235264	0.0720632	0.14118388	0.103594179	0.081558378	0.066381259
YAL014C	0.133527161	0.094206135	0.063664216	0.054468999	0.166773143	0.114138053	0.076953116	0.065154141	0.136348077	0.09832879	0.072089057	0.055548414
YAL015C	0.06310279	0.037054022	0.02567246	0.023884303	0.067223118	0.050099435	0.038539418	0.026104106	0.062644293	0.044574257	0.037766523	0.027813168
YAL016C-B	0.08694771	0.060107586	0.034374941	0.035421296	0.126273608	0.067016581	0.038663258	0.050507038	0.103341909	0.063921925	0.022925237	0.041906839
YAL017W	0.165748667	0.117681508	0.078702351	0.071269708	0.186516406	0.125362155	0.096236896	0.080582632	0.154089971	0.114402304	0.083280297	0.076838925
YAL018C	0.02385714	0.017472877	0.017943738	0.013304987	0.032181352	0.020056549	0.021034657	0.018810679	0.03093678	0.022153312	0.017925369	0.014134924
YAL019W	0.25156498	0.180535261	0.134255444	0.125081542	0.292408411	0.195025817	0.156088763	0.140387834	0.260605241	0.191899421	0.156714698	0.12552391
YAL021C	0.16881005	0.113904499	0.083563251	0.068895019	0.200644846	0.125384465	0.098689479	0.083582579	0.154083265	0.113035113	0.094188232	0.073494729
YAL022C	0.069173167	0.041353954	0.03237181	0.032051588	0.086322308	0.058474104	0.042371658	0.037021906	0.064913159	0.048620507	0.044046775	0.032264201
YAL023C	0.285251772	0.215756784	0.151039723	0.139873581	0.350515488	0.229295865	0.181541238	0.1535633	0.279512667	0.194804513	0.161926192	0.134188774
YAL024C	0.206853425	0.151127516	0.106782802	0.091005583	0.249735075	0.157440117	0.121143841	0.108354787	0.197314719	0.147507556	0.114121036	0.094762202
YAL025C	0.319960801	0.214954967	0.157367382	0.150990149	0.342435167	0.222562495	0.175189165	0.152083876	0.318875096	0.235208047	0.176156955	0.136605055
YAL028W	0.033894258	0.020921956	0.016425967	0.017833922	0.041921189	0.031226461	0.020481413	0.021909095	0.033211653	0.03042873	0.021706464	0.021099493
YAL029C	0.275076778	0.189976961	0.129176774	0.111839783	0.302592322	0.190083883	0.148880199	0.127968366	0.25938762	0.181005292	0.142201461	0.113781611
YAL030W	0.037500424	0.025653852	0.023726983	0.023457516	0.047180317	0.027087486	0.023087291	0.028209443	0.033580784	0.034820203	0.024999887	0.021606771
YAL032C	0.09746178	0.054244813	0.045596544	0.03193891	0.123188273	0.075079193	0.046057675	0.038799554	0.091066475	0.070566377	0.044824936	0.041577432
YAL033W	0.037290494	0.02212151	0.018102339	0.015750803	0.040969159	0.026449358	0.022898944	0.017695132	0.031381966	0.024691142	0.027490739	0.021151923
YAL034C	0.166048978	0.098027715	0.065466736	0.063031692	0.193401707	0.125453925	0.094091499	0.07385837	0.154080497	0.094015348	0.07572968	0.067197211
YAL035W	0.512110214	0.373923346	0.268856941	0.249464362	0.578224888	0.390857645	0.302919143	0.272141695	0.483178834	0.367417061	0.306597539	0.261578989
YAL036C	0.187263669	0.118454601	0.09873348	0.078941318	0.22430415	0.136947298	0.101790014	0.086350276	0.214874195	0.13981043	0.106915264	0.082193836
YAL037C-A	0.105227215	0.042954699	0.034366	0.023894194	0.131088312	0.072495785	0.046165613	0.04446386	0.117015925	0.033717742	0.055926677	0.035728581
YAL037W	0.034718659	0.026054035	0.019168409	0.016393996	0.047054427	0.032528955	0.024450234	0.022636152	0.040440382	0.034812903	0.024662626	0.025116403
YAL039C	0.036012409	0.021281379	0.018518994	0.017458679	0.049787954	0.03078902	0.024386799	0.024723611	0.033750464	0.029364969	0.028180511	0.019023132
YAL040C	0.401872234	0.272707019	0.190179698	0.172987153	0.445652836	0.298185774	0.240356484	0.19780602	0.394429499	0.285176694	0.209698505	0.181681689
YAL041W	0.266922472	0.192586501	0.133807107	0.118590102	0.305721819	0.200976126	0.153390519	0.134830575	0.256614241	0.189475309	0.154143569	0.119250504
YAL043C	0.187878409	0.129971229	0.091072883	0.080593117	0.223655844	0.146266263	0.110947064	0.092219302	0.175052662	0.129374382	0.103248802	0.079885254
YAL044C	0.045510265	0.02379168	0.020632696	0.023801982	0.059719086	0.03628655	0.028306912	0.018504148	0.043085805	0.032824232	0.028977842	0.027419429
YAL046C	0.026853213	0.022016986	0.012480095	0.016418289	0.027034389	0.035292434	0.019729426	0.015896997	0.023912101	0.02182198	0.023387784	0.015860742
YAL047C	0.069009506	0.046193474	0.032566713	0.028714317	0.078924888	0.048419678	0.03990117	0.035863613	0.066541357	0.056447261	0.035332264	0.034513067
YAL049C	0.101686399	0.066181617	0.045678821	0.039457086	0.114288664	0.07108595	0.04925403	0.0408783	0.099861398	0.057651328	0.053237366	0.042672605
YAL051W	0.140799495	0.098725372	0.068669528	0.065452315	0.166219523	0.11164722	0.081113836	0.068595177	0.138121683	0.108922933	0.086474485	0.063545917
YAL053W	0.131591913	0.086915149	0.058724211	0.049678605	0.150248026	0.097895118	0.070045867	0.056316996	0.131029102	0.091506904	0.067049739	0.057540579
YAL054C	0.024037028	0.014534816	0.011729788	0.014074669	0.027668803	0.020362876	0.016520986	0.015648985	0.026864648	0.020080806	0.01665133	0.016406237
YAL055W	0.030123587	0.017246389	0.01186609	0.015290293	0.032006897	0.022918877	0.018193565	0.016542387	0.029488175	0.026673562	0.020957297	0.022871836
YAL056W	0.194609653	0.13614815	0.090089326	0.077106714	0.222091492	0.136067062	0.104159289	0.091254896	0.188087047	0.135475727	0.099496749	0.084095046
YAL060W	0.070157667	0.040041801	0.030010839	0.026567872	0.091612569	0.053589984	0.036400951	0.030619816	0.075045021	0.049828144	0.036108836	0.028938362
YAL061W	0.039632459	0.023871259	0.016810809	0.016728664	0.043849812	0.032595289	0.027144161	0.018057105	0.033986628	0.024280541	0.024651919	0.019098176
YAL062W	0.020562453	0.013262672	0.00952766	0.011053289	0.025784263	0.019448606	0.014996916	0.015354575	0.023693611	0.016859007	0.013344716	0.011947442
YAL063C	0.062224972	0.052918195	0.039448673	0.042122969	0.091189901	0.054209168	0.050690244	0.052408209	0.066814042	0.067404338	0.047504918	0.047167899
YAL063C-A	0.032321041	0.015558962	0.013123629	0.020480385	0.044964907	0.039248179	0.026549773	0.020809704	0.035360027	0.037028897	0.023050478	0.020208794
YAL064C-A	0.179997714	0.132922441	0.080304701	0.08594295	0.216260714	0.13989679	0.101438504	0.097314115	0.170967535	0.13657257	0.094929572	0.09051168
YAL064W	0.028517796	0.016513796	0.013806046	0.016904165	0.040098747	0.025364502	0.025208582	0.016138442	0.030529747	0.026119537	0.019465182	0.016549498
YAL064W-B	0.1051341	0.071329604	0.048328759	0.046339556	0.131137352	0.095297291	0.076112864	0.064479483	0.11278322	0.07630906	0.070649115	0.057103824
YAL065C	0.063108868	0.034149687	0.024795522	0.024706716	0.068293506	0.054083315	0.039762008	0.023668925	0.051898016	0.035757274	0.034908468	0.022885956
YAL066W	0.027309337	0.014882654	0.008677864	0.01531465	0.022336042	0.01973068	0.012311919	0.01833688	0.020963816	0.023388262	0.022928997	0.012274039
YAL067C	0.024959474	0.015735439	0.01332597	0.012260451	0.028360903	0.022428065	0.017104491	0.017161364	0.024108314	0.018607824	0.016382063	0.01427513
YAL067W-A	0.023646737	0.018837561	0.009649917	0.01846564	0.033221636	0.024997789	0.013620675	0.016595237	0.024886754	0.023026838	0.019345807	0.013772535
YAL068C	0.020933636	0.015849716	0.010824262	0.015126612	0.022783523	0.018936251	0.011986788	0.012165791	0.023492584	0.016752791	0.016329708	0.016963603
YAR002C-A	0.065881427	0.038083168	0.026892852	0.029760945	0.071131223	0.057812692	0.036445753	0.027851705	0.062323974	0.045763186	0.028104789	0.027929867
YAR002W	0.136776122	0.081747484	0.068561082	0.058587393	0.153292773	0.099615049	0.069848638	0.059283627	0.131461813	0.101068887	0.07368202	0.056504786
YAR003W	0.076092126	0.051055571	0.036818088	0.030536956	0.087242041	0.065025144	0.047200215	0.038916129	0.077479953	0.060207112	0.049919321	0.038517421
YAR007C	0.134619749	0.08219177	0.059954631	0.048563306	0.154805151	0.096480322	0.068042118	0.055882137	0.114967393	0.082691409	0.065407241	0.053707962
YAR008W	0.072632535	0.052713827	0.037500184	0.031527395	0.088261876	0.05270749	0.045674217	0.036945059	0.068410197	0.053593643	0.040609691	0.035654603
YAR009C	0.099359404	0.055963332	0.102219472	0.080827901	0.379170686	0.161089921	0.113345529	0.057409157	0.064389301	0.080798366	0.088785077	0.136025591
YAR010C	0.007531581	0.001655469	0.054783041	0.010480565	0.303124642	0.089121959	0.068677	0	0	0.007580348	0	0.088521962
YAR014C	0.279137308	0.18563847	0.12976479	0.117040829	0.296190895	0.207330605	0.150289274	0.132974622	0.257146505	0.183815996	0.143543031	0.113890589
YAR015W	0.119051729	0.069447511	0.063713855	0.04803658	0.133549199	0.093163993	0.062628553	0.053502526	0.121850615	0.081681849	0.063386339	0.053090555
YAR018C	0.156102858	0.099025215	0.076616173	0.059753984	0.166587151	0.117777349	0.089997539	0.075942757	0.151062571	0.105979119	0.083014049	0.072386026
YAR020C	0.037596179	0.021209423	0.015529375	0.0174585	0.046043226	0.03008625	0.019813619	0.019977167	0.039452083	0.027381435	0.021770524	0.015311226
YAR023C	0.036384863	0.0196839	0.014271622	0.018846737	0.04001397	0.029729767	0.021639463	0.018949385	0.031357761	0.028232331	0.021643546	0.0157227
YAR027W	0.035415229	0.027343576	0.017549492	0.017531058	0.04577221	0.032458394	0.022613664	0.021696206	0.037881266	0.030541975	0.026639047	0.020790477
YAR028W	0.02439019	0.019937521	0.01322282	0.012680979	0.034257624	0.02482166	0.015695674	0.014911735	0.02598485	0.021264661	0.022328011	0.016841084
YAR033W	0.023968102	0.016665877	0.011475942	0.012598052	0.033769218	0.019468658	0.016390041	0.015275118	0.026984838	0.025258102	0.019619776	0.010992949
YAR035C-A	0.040579062	0.02694384	0.021919543	0.02340879	0.039973123	0.035404753	0.02182416	0.016588654	0.037097284	0.048083556	0.026501	0.032730198
YAR035W	0.025439563	0.014003707	0.010321925	0.011134057	0.026717665	0.021709665	0.017738845	0.015169869	0.025750975	0.021366074	0.017485646	0.015965166
YAR042W	0.238746736	0.161069494	0.116389343	0.101148832	0.271986538	0.171242113	0.135980102	0.114312909	0.228138704	0.162898128	0.12997931	0.108029672
YAR047C	0.046266913	0.048774445	0.030596935	0.027059866	0.065518598	0.055072327	0.030893159	0.028449374	0.058267458	0.042724137	0.038289558	0.023874467
YAR050W	0.067811421	0.045625238	0.03511692	0.027188245	0.078655876	0.057684676	0.036006292	0.035892939	0.063818601	0.045421963	0.037845633	0.047271008
YAR053W	0.050209	0.028576	0.017421	0.017786458	0.035852	0.038211	0.017775	0.032574	0.037116	0.041981	0.022513	0.012636
YAR060C	0.050355946	0.028706	0.017421	0.017721	0.035852	0.038211	0.017775	0.032574	0.037318	0.041981	0.022513	0.012636
YAR064W	0.04877204	0.026120567	0.01626556	0.02456619	0.066971813	0.037316597	0.029164413	0.028926177	0.06212568	0.035753727	0.0334469	0.03306501
YAR066W	0.074702936	0.067362358	0.030385377	0.03333699	0.104966493	0.063805474	0.048602268	0.043713833	0.138527675	0.035455673	0.056476025	0.049055824
YAR068W	0.037979488	0.029570049	0.030363638	0.025874247	0.043763208	0.036692247	0.03005735	0.021870893	0.058666389	0.038616136	0.029664004	0.030763403
YAR069C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YAR070C	0.019504327	0.018585763	0.010768863	0.007110227	0.035168747	0.026944493	0.01669066	0.011406263	0.014487627	0.024203313	0.01426092	0.01356744
YAR071W	0.028327352	0.021680921	0.016743154	0.016055468	0.044125787	0.030916447	0.020591886	0.016407928	0.037851307	0.032381852	0.018670163	0.020890628
YBL001C	0.076019632	0.055102419	0.036247187	0.043347387	0.099388276	0.08049241	0.068533175	0.054086803	0.094536876	0.068788908	0.06524179	0.045623197
YBL002W	0.106410384	0.064373379	0.040209083	0.043996093	0.120307061	0.08935073	0.066982063	0.048745222	0.111017048	0.081974371	0.068311144	0.041223354
YBL003C	0.104113752	0.058891135	0.039668987	0.047245489	0.113417023	0.092095927	0.064960579	0.056881905	0.104864454	0.079190256	0.067114657	0.046892684
YBL004W	0.266362791	0.178837726	0.126140075	0.112807318	0.304951383	0.194524762	0.16106665	0.132300018	0.280584219	0.187894702	0.162248859	0.115638431
YBL005W	0.173654139	0.123702968	0.080926757	0.074219871	0.208193406	0.122431116	0.092194464	0.080570961	0.186401329	0.119030195	0.093979624	0.073470314
YBL007C	0.270664821	0.180821095	0.133425996	0.112488219	0.323143028	0.199334471	0.155442036	0.133909278	0.260919992	0.194511473	0.151781157	0.131132441
YBL008W	0.078562029	0.054916556	0.038780585	0.033798627	0.100379012	0.060989189	0.046984137	0.039602279	0.084088519	0.059395276	0.044768362	0.038052654
YBL008W-A	0.041767821	0.039218875	0.030214833	0.027100075	0.083379875	0.043106167	0.023376425	0.027255346	0.038729983	0.036914096	0.031979629	0.029051758
YBL009W	0.143700216	0.098702117	0.068067984	0.057324217	0.175382788	0.121337754	0.085952108	0.068325627	0.142106244	0.104518249	0.089071504	0.068394493
YBL010C	0.098217218	0.063703517	0.041145075	0.03791105	0.117102599	0.074317721	0.043638065	0.043354447	0.090095975	0.065704102	0.054437249	0.04352097
YBL013W	0.051208842	0.034746162	0.021984415	0.022719411	0.077075128	0.039237383	0.029293021	0.027450411	0.040274586	0.041145927	0.033562755	0.026568081
YBL014C	0.207512937	0.154460623	0.104958387	0.088744259	0.25485482	0.15962478	0.119141631	0.097867414	0.206332072	0.159053987	0.117132531	0.098095107
YBL015W	0.052860665	0.032401779	0.020583936	0.020195271	0.06145115	0.039645447	0.028377348	0.025358611	0.055410678	0.039146113	0.030495171	0.026137995
YBL016W	0.029799903	0.027128008	0.020534158	0.018414604	0.048822543	0.026578094	0.021120677	0.019618986	0.03449777	0.033621099	0.021907367	0.023141548
YBL017C	0.218559691	0.147242925	0.103097209	0.08946837	0.255755702	0.150123603	0.122744765	0.105396858	0.206725841	0.153108207	0.118776046	0.093795574
YBL018C	0.037731172	0.026613124	0.019609277	0.020548577	0.041631084	0.027277172	0.017011126	0.015616784	0.041108627	0.029136587	0.028978679	0.020344442
YBL019W	0.054331548	0.043147676	0.026676371	0.024645804	0.072965125	0.044256658	0.031488472	0.029461147	0.056796179	0.042543829	0.035796688	0.026421232
YBL020W	0.096057398	0.074218245	0.044363746	0.037887347	0.124183997	0.078764365	0.049884641	0.045434759	0.096022799	0.067342939	0.054375545	0.043071041
YBL021C	0.036451501	0.034199425	0.018146333	0.018405416	0.061954237	0.039143554	0.025602391	0.021651099	0.040423662	0.029320931	0.023632405	0.025248595
YBL022C	0.308001543	0.218205627	0.147602447	0.132059722	0.354696971	0.226664572	0.167090359	0.148300965	0.298483138	0.218176645	0.174617976	0.142329817
YBL023C	0.155961786	0.109476311	0.073334306	0.067683169	0.204807047	0.11837302	0.089309048	0.07136827	0.164075874	0.108589816	0.085643569	0.073391191
YBL024W	0.296498655	0.204904669	0.147997211	0.127107679	0.352394896	0.215344395	0.176720728	0.138230512	0.291381202	0.216037474	0.17480534	0.132938062
YBL025W	0.059347352	0.038118888	0.030331217	0.025166783	0.090819105	0.048102785	0.02816526	0.029733171	0.052815018	0.042857324	0.035684929	0.027480564
YBL026W	0.045888281	0.033290464	0.028754462	0.021115702	0.060741216	0.041637303	0.03354551	0.026926221	0.045701065	0.034402452	0.037255666	0.031330788
YBL027W	0.630635075	0.435564893	0.307778777	0.315298796	0.704093347	0.537897379	0.395205622	0.36490447	0.592287238	0.508208259	0.393876199	0.326167979
YBL028C	0.047093903	0.033330271	0.023582866	0.02178114	0.057145583	0.033700202	0.030168956	0.026276794	0.050459944	0.029452246	0.025517866	0.025036642
YBL029C-A	0.03230406	0.024980705	0.016730053	0.019863839	0.044950547	0.028980726	0.018720761	0.015220046	0.028795646	0.023248905	0.027797821	0.017244561
YBL029W	0.029029363	0.027048186	0.017678129	0.017048324	0.049535553	0.027281078	0.021838937	0.020334278	0.029824015	0.023168916	0.01915181	0.022698495
YBL030C	0.284745057	0.19299656	0.137648777	0.118347476	0.354223526	0.240623449	0.171438345	0.146457355	0.285286795	0.204039114	0.157908903	0.125555478
YBL031W	0.1002522	0.080699407	0.052815634	0.041328363	0.128554228	0.079117856	0.061207897	0.053589527	0.096690808	0.070610174	0.061361578	0.047813187
YBL032W	0.13020425	0.100092704	0.066687826	0.056234605	0.16632313	0.106091679	0.076729985	0.072655558	0.139910961	0.099966076	0.080888645	0.065730408
YBL033C	0.120778612	0.075233264	0.049624283	0.043453007	0.156979631	0.092822413	0.064669238	0.049427759	0.11485139	0.078660571	0.064281364	0.048125278
YBL034C	0.157834699	0.114487288	0.078138972	0.068643167	0.192627439	0.122357137	0.099047255	0.08162113	0.1619517	0.117418162	0.092568473	0.078018972
YBL035C	0.151371974	0.0920185	0.070078813	0.059355706	0.18554437	0.11197666	0.084419017	0.06804919	0.146938601	0.099451496	0.080494383	0.063713213
YBL036C	0.167711845	0.107634009	0.071587975	0.062560603	0.233612439	0.119775013	0.094239375	0.067681576	0.164675806	0.126771337	0.090881178	0.073195916
YBL037W	0.130576666	0.094644455	0.070060062	0.058872484	0.159001335	0.10345925	0.080607734	0.065225733	0.135317491	0.092489557	0.073071141	0.063227571
YBL038W	0.121308186	0.081777831	0.054343785	0.052372369	0.160770369	0.09267174	0.071444524	0.061812308	0.117597908	0.091877445	0.067054155	0.054409322
YBL039W-B	0.038628144	0.02509635	0.023062306	0.017898861	0.046147106	0.028869578	0.020818617	0.015865567	0.035720811	0.021475744	0.027170044	0.017505283
YBL040C	0.064111314	0.039762236	0.031749559	0.026926984	0.081592248	0.05416798	0.038469466	0.030686597	0.060712412	0.050040675	0.041051526	0.029563003
YBL041W	0.212593709	0.127598536	0.079930295	0.069087324	0.260357168	0.148706496	0.111688375	0.086436539	0.221632906	0.137791514	0.097864727	0.082991131
YBL042C	0.223101105	0.15179786	0.102825157	0.089018789	0.280847779	0.166170587	0.121072863	0.097815404	0.227954854	0.160946395	0.123455367	0.090417978
YBL043W	0.021559851	0.018475375	0.01402299	0.012861961	0.033214817	0.020582766	0.014619712	0.012132437	0.019469835	0.024693729	0.017382964	0.014678247
YBL044W	0.044550087	0.040814585	0.02817661	0.032579743	0.158893813	0.069267287	0.046572249	0.026158509	0.044662293	0.042933596	0.044997518	0.036750331
YBL045C	0.148186996	0.107155306	0.069845211	0.058693245	0.208621496	0.120227444	0.093549603	0.078118873	0.153194488	0.107958206	0.086155405	0.067492618
YBL046W	0.202678505	0.153970692	0.109260232	0.092391106	0.251912802	0.159673305	0.128285609	0.109792568	0.21883652	0.144794689	0.127563788	0.096519962
YBL047C	0.296158528	0.208338575	0.141995643	0.134153826	0.360553547	0.22328035	0.185140159	0.161478792	0.277264639	0.206625938	0.174471404	0.149428197
YBL048W	0.051223151	0.034927038	0.028509154	0.021659984	0.066231087	0.046454567	0.03227509	0.026323167	0.05848458	0.046623375	0.035551487	0.030156144
YBL049W	0.053278348	0.037212024	0.02473664	0.02545394	0.071887962	0.038513868	0.031660626	0.025030717	0.0555976	0.043012086	0.031923264	0.026230741
YBL050W	0.088558199	0.065380998	0.047630145	0.038592754	0.128825301	0.068264931	0.051022606	0.038448946	0.09754315	0.068873499	0.053030191	0.040322942
YBL051C	0.322264883	0.226051617	0.159639127	0.15151449	0.376445299	0.247917415	0.197681239	0.165952594	0.323555929	0.227838	0.204514491	0.161736833
YBL054W	0.119032004	0.083270456	0.057014904	0.044875739	0.147436013	0.093018627	0.072425397	0.05492683	0.130741219	0.091650229	0.073064516	0.052818411
YBL055C	0.083026866	0.055825114	0.034627994	0.029812286	0.101899901	0.063137932	0.044492234	0.032856913	0.082064039	0.056598817	0.040883396	0.030526137
YBL056W	0.346030845	0.266238908	0.187450927	0.165086694	0.441870872	0.279874945	0.219409286	0.178427977	0.36476138	0.267857738	0.211836902	0.165613276
YBL057C	0.082238761	0.059607553	0.040036175	0.038215549	0.114247118	0.06713027	0.052481008	0.034283183	0.079243759	0.059895427	0.048462789	0.038421046
YBL058W	0.204067561	0.140637197	0.098919487	0.091385519	0.266510582	0.161437294	0.123194272	0.097112957	0.210085446	0.145988276	0.122271298	0.095783075
YBL059C-A	0.043496528	0.036110255	0.021982214	0.024614014	0.049286586	0.03125392	0.022729636	0.023512945	0.049255236	0.03617912	0.036077104	0.025726937
YBL059W	0.031760412	0.032599392	0.018448733	0.022535025	0.054127186	0.025058985	0.025657653	0.02270521	0.031323711	0.025805455	0.023402524	0.018019051
YBL060W	0.124227514	0.092128267	0.064743346	0.0535761	0.163084707	0.094135392	0.072733062	0.057789134	0.126381012	0.099595141	0.080302183	0.055670077
YBL063W	0.125989808	0.095440271	0.068515813	0.055245037	0.161239904	0.099159775	0.080040682	0.067697593	0.11908454	0.091361588	0.075074581	0.061511806
YBL064C	0.033422215	0.023358177	0.015283641	0.016165097	0.044607514	0.028376509	0.02009662	0.01940472	0.026341875	0.024209454	0.02255834	0.016728378
YBL067C	0.170536226	0.12233995	0.082277506	0.072002516	0.217758275	0.131756219	0.101186277	0.07953031	0.172153633	0.124374946	0.103795602	0.077355934
YBL068W	0.10886016	0.065132093	0.046608091	0.042954314	0.127894911	0.080175704	0.056217906	0.053112696	0.113167753	0.076892852	0.061419746	0.050205916
YBL071C-B	0.138897222	0.122922545	0.08028898	0.121683818	0.357570657	0.196505818	0.153528152	0.137981808	0.165584869	0.191275051	0.109959242	0.090241273
YBL072C	0.526347682	0.450078869	0.288397978	0.293672502	0.98931469	0.508225851	0.451630393	0.301112922	0.552448086	0.461896469	0.365070917	0.29451563
YBL075C	0.153139001	0.099301285	0.062156606	0.056452024	0.183740663	0.104187641	0.077418035	0.068049494	0.143047675	0.102627106	0.073085307	0.059632202
YBL078C	0.038765164	0.033012757	0.020446342	0.017542864	0.052496249	0.023101576	0.022245054	0.018619664	0.031628559	0.031650749	0.030282206	0.020654042
YBL079W	0.296482592	0.211357544	0.142245112	0.118508249	0.352321313	0.216337572	0.16245423	0.136386434	0.290941975	0.202480282	0.161064457	0.12645513
YBL080C	0.073607151	0.048787224	0.041137572	0.032052036	0.094100708	0.059419977	0.046890891	0.035839633	0.065645052	0.050270041	0.042089208	0.036619478
YBL081W	0.318984437	0.232859667	0.168943848	0.150114855	0.386175031	0.230639118	0.190482333	0.173054124	0.327154151	0.230202279	0.197737027	0.163767768
YBL084C	0.153733049	0.114625687	0.071042823	0.071811226	0.182490404	0.117616888	0.086476953	0.076057942	0.15259562	0.11210049	0.089605773	0.072791422
YBL085W	0.252165383	0.184775071	0.125275292	0.108373128	0.294769136	0.183519002	0.14264743	0.118888801	0.243548358	0.174882375	0.142432211	0.122392977
YBL086C	0.085590332	0.062091664	0.038413432	0.036502565	0.104410972	0.064551557	0.048404899	0.045549289	0.09580569	0.071524411	0.048194956	0.03836367
YBL087C	0.368954354	0.2509183	0.170146856	0.153209148	0.448375504	0.28761871	0.208760427	0.158845107	0.366696685	0.295138802	0.195755544	0.142295207
YBL088C	0.13115882	0.0949143	0.064137898	0.055734336	0.159035353	0.09813206	0.079955614	0.067357087	0.127726961	0.09518662	0.0739067	0.062743962
YBL089W	0.051114341	0.037272073	0.026322308	0.02390023	0.066104199	0.042910942	0.029911988	0.02350552	0.055787301	0.040670309	0.03609124	0.028389287
YBL090W	0.037437846	0.029575491	0.021112644	0.025665082	0.060078019	0.0377872	0.030232981	0.027784187	0.048019071	0.042532326	0.027695845	0.023074399
YBL091C	0.130669791	0.084704979	0.058282615	0.049805983	0.157122952	0.092157596	0.073715327	0.056193425	0.126620021	0.08579487	0.066734308	0.0512558
YBL091C-A	0.057841028	0.037365732	0.028007333	0.026746711	0.08207218	0.046211008	0.032061651	0.03188408	0.055332558	0.054606011	0.033707346	0.028471195
YBL092W	0.688035341	0.377912824	0.272642176	0.234058975	0.780594349	0.479071356	0.300716751	0.232017059	0.704159651	0.494185532	0.322772089	0.231654751
YBL093C	0.100268575	0.064150133	0.039610765	0.040992139	0.127525943	0.069815439	0.055773332	0.038841919	0.093422548	0.07190416	0.058355789	0.048805249
YBL097W	0.243393948	0.167678075	0.1168673	0.099949751	0.284955821	0.169282904	0.133334255	0.109920635	0.238347592	0.176104923	0.126028699	0.10643735
YBL098W	0.03384391	0.025142177	0.015346587	0.016742445	0.044641704	0.028555176	0.021427184	0.018388625	0.02893932	0.027608573	0.021477851	0.01889808
YBL100W-C	0.041871817	0.015912658	0.016739467	0.017954842	0.050086117	0.026060525	0.031159842	0.02750475	0.03098825	0.023497058	0.023797217	0.008715592
YBL101C	0.14887516	0.097557951	0.065632956	0.060234792	0.170603835	0.110292972	0.082112405	0.069364851	0.132248941	0.101384022	0.078705497	0.067518323
YBL102W	0.039797242	0.023998293	0.021633841	0.021064773	0.05199398	0.036696298	0.024989776	0.021533356	0.038031931	0.028804014	0.023723917	0.02383608
YBL103C	0.271195685	0.21176583	0.144891322	0.135714009	0.322605797	0.215437126	0.177873748	0.136248888	0.276746363	0.224736744	0.168232996	0.140830845
YBL104C	0.139914259	0.101030834	0.068125754	0.056525037	0.170044642	0.097734868	0.076505994	0.065486032	0.135638631	0.105535457	0.080147955	0.061341112
YBL105C	0.303528196	0.220228112	0.153486595	0.136513532	0.353364822	0.223246569	0.181994943	0.156566149	0.29207788	0.210746093	0.166845725	0.142245682
YBL106C	0.1241586	0.087621644	0.062071297	0.055803157	0.140421375	0.093878959	0.07292267	0.061562398	0.115570119	0.089949292	0.073120552	0.060008191
YBL107C	0.078906029	0.060910007	0.034106736	0.031963655	0.092591807	0.057269584	0.041017387	0.030636347	0.079010851	0.049748212	0.036561113	0.02810835
YBL107W-A	0.050933324	0.034354695	0.024884143	0.022470533	0.080209971	0.037800619	0.033745543	0.031486505	0.037449486	0.046998495	0.025277933	0.038972714
YBL108C-A	0.02331638	0.018866806	0.01519862	0.009540915	0.034553597	0.023009434	0.026225946	0.032933961	0.034110302	0.017512186	0.034768326	0.019011806
YBL108W	0.024525078	0.016126703	0.012599565	0.012314157	0.042400712	0.025404784	0.017038814	0.014333127	0.029482167	0.024762114	0.014994144	0.014028405
