Gene	ZOIBetaEstimate	ZOIBetaError	ZOIBetaLower95	ZOIBetaUpper95	ZOIBetaTrend	ZINegEstimate	ZINegError	ZINegLower95	ZINegUpper95	ZINegTrend
YAL016C-B	-2.74010734054935	1.15179570908266	-5.42140594308472	-0.535949988740919	negative	-0.704732953782763	0.450959575049781	-1.97039819145655	0.183038563040455	zero
YAL017W	-2.6150156938461	0.999512177515975	-4.69785082945541	-0.587091959713033	negative	-0.577527739506271	0.240754319498071	-1.15875639999396	-0.169843222505078	negative
YAL018C	-2.28016368665995	0.970895280408661	-4.26716179070489	-0.216838913763907	negative	-0.436259700900887	0.364196850887522	-1.29455614134016	0.252422430693468	zero
YAL019W	-2.38533498729471	1.18474649644016	-4.41956256937669	0.70833953671502	zero	-0.508959367896973	0.167011210182693	-0.950805877514847	-0.21031578600882	negative
YAL021C	-2.52900347905544	1.11081051602579	-4.69165705524711	-0.0301729717191749	negative	-0.564070003856004	0.177448433898812	-0.988248159047632	-0.160375368226837	negative
YAL022C	-2.3643878891014	1.0745232349229	-4.26672088322611	0.974392199266134	zero	-0.557841872982688	0.312331277038054	-1.46359867327276	0.0263451970972224	zero
YAL023C	-2.50125776403981	0.938613239205643	-4.37437871576542	-0.53631613088778	negative	-0.512261530481593	0.207374339182482	-1.0345516385233	0.0177814518190764	zero
YAL024C	-2.54368555903628	0.976896803487867	-4.5590872044602	-0.257980706881009	negative	-0.538849779794464	0.205645198299363	-0.999061106810615	0.0283478393675367	zero
YAL025C	-2.47485110033978	1.06669849496743	-4.44025024265684	0.462484524798912	zero	-0.549904115952782	0.127032229674198	-0.824582747766661	-0.290992947362412	negative
YAL028W	-2.32493216541029	0.921519179581296	-4.34332083807089	-0.403716453421356	negative	-0.446972336323797	0.282318469367043	-1.0737492305777	0.15244265250406	zero
YAL029C	-2.58247771587902	0.957513179213356	-4.43310536567387	-0.382934476968459	negative	-0.583346712945787	0.145443295941511	-0.85418700798704	-0.291716953902531	negative
YAL030W	-2.01538107199266	1.1324680284531	-4.41652114633142	0.432409027960076	zero	-0.311788872222124	0.274500152022255	-0.809356049223926	0.446820858395435	zero
YAL032C	-2.7928943416878	1.09720352496538	-5.15760224966296	-0.554288861939798	negative	-0.69593033007747	0.287815359974616	-1.31892990281077	0.013948564758661	zero
YAL033W	-2.39521700838378	1.15989174573943	-5.55181908879154	-0.176552528924547	negative	-0.434816031837659	0.430852111324587	-1.40247941159719	0.676996948425757	zero
YAL034C	-2.68258022693291	1.03611677929727	-5.13463162215876	-0.65709270621848	negative	-0.661990982006044	0.23012864566443	-1.36818611654316	-0.232916945238917	negative
YAL035W	-2.32874352263014	1.15673362548816	-4.55690079047663	-0.00446673557775124	negative	-0.475943608183992	0.116476665594828	-0.743680836567018	-0.22997718283431	negative
YAL036C	-2.82808965274457	1.41045385827396	-7.44518329439752	-0.261423816801795	negative	-0.623219837951547	0.168330677267912	-1.03677958333415	-0.247591794435891	negative
YAL037C-A	-2.79944241281034	1.50834790850942	-7.28140132817216	-0.117193154472665	negative	-0.811543590936558	0.407015447479717	-1.82446168171599	0.0389298563402634	zero
YAL037W	-2.50808563039928	1.06005482258497	-5.01950562838498	-0.540420213632868	negative	-0.448990224536369	0.321903405783472	-1.09278366283982	0.400571424231174	zero
YAL039C	-2.37443803753377	1.01145621029603	-4.91022275545397	-0.453386847187887	negative	-0.451508712912735	0.404245810735572	-1.18091084395307	0.561105015126736	zero
YAL040C	-2.55162352805687	0.916424060744823	-4.38632164436901	-0.607371385922068	negative	-0.517158926539795	0.247768560779553	-0.901653192952785	0.14592330818227	zero
YAL041W	-2.58273167001493	0.926025194976133	-4.49653938213015	-0.664967854072883	negative	-0.537001255798825	0.140827418359399	-0.801894930312768	-0.189802664469258	negative
YAL043C	-2.79807641232052	1.22672759681129	-6.81509310150876	-0.78046646496532	negative	-0.563281996080048	0.157229850349118	-0.909284332986418	-0.180128573624435	negative
YAL044C	-2.29178328687894	1.14749485266108	-4.5899558280828	0.631245888642854	zero	-0.435677808291662	0.501551644818922	-1.32573120483099	1.28968083377971	zero
YAL046C	-2.00658856051477	1.25652850921488	-4.77530519708721	0.585588911916525	zero	-0.397024821909216	0.347729351649159	-1.29015308919343	0.240414777283323	zero
YAL047C	-2.54970634595495	0.902244775796704	-4.45928599328306	-0.619542331463413	negative	-0.541632920455487	0.229156559958543	-1.0441747766974	-0.0208499944779487	negative
YAL049C	-2.62986168506244	1.16173838937802	-4.97782625891802	0.206609855302439	zero	-0.691698231563591	0.274753399909404	-1.67249710881701	-0.275228677957591	negative
YAL051W	-2.61655995376386	0.946940555588366	-4.74345024752455	-0.608665285980908	negative	-0.546223448471507	0.178361469366731	-0.901834766849873	-0.114823490004446	negative
YAL053W	-2.68965094563247	1.01423132157843	-4.89248442254702	-0.436511267262079	negative	-0.639904744863011	0.23093907002302	-1.05340033948296	0.0973235170874245	zero
YAL054C	-2.23450203105718	1.01162103212411	-4.69807018779856	-0.0876198103739304	negative	-0.399144449310497	0.333711028450212	-1.24048319285104	0.276989443705801	zero
YAL055W	-2.17314919597809	1.10769066331542	-4.62342380212591	0.203746831985916	zero	-0.383340467373457	0.432828044270878	-1.43303909346187	0.601179153169461	zero
YAL056W	-2.60160695224775	1.06691407407366	-5.00174991153277	-0.493541340406538	negative	-0.621164267143223	0.221341886863013	-1.07997191057489	-0.263510742171297	negative
YAL060W	-2.7994952053339	1.22030423969564	-5.58959949586129	-0.252058393652659	negative	-0.681443826489496	0.26481237857304	-1.18218930054091	-0.0222892902504889	negative
YAL061W	-2.47456425911441	0.931449637564723	-4.4150401695172	-0.50012664123555	negative	-0.511532470101364	0.272734930266472	-1.09591304480175	0.0673273939976444	zero
