Gene	ZOIBetaEstimate	ZOIBetaError	ZOIBetaLower95	ZOIBetaUpper95	ZOIBetaTrend	ZINegEstimate	ZINegError	ZINegLower95	ZINegUpper95	ZINegTrend
YEL015W	-2.45507842042973	0.781305649469239	-4.12298467289464	-0.790348727760179	negative	-0.385811593067739	0.274117928589609	-1.0550741357812	0.247942122782493	zero
YEL016C	-2.36424572120739	0.800198842963336	-4.05834533544395	-0.722538872557263	negative	-0.371546093112087	0.203934697663581	-0.82934598215453	0.141778938678814	zero
YEL017C-A	-2.29392278667156	1.10463223172875	-4.61452682673743	0.238754501533585	zero	-0.387981371029013	0.256915594722945	-0.983369861583833	0.119517799248611	zero
YEL017W	-2.55791183494747	0.819575915360628	-4.52897791678222	-0.987065354090152	negative	-0.422089231917934	0.255885452567548	-0.980075553765645	0.103171484315937	zero
YEL019C	-2.3887431075049	0.905055191467377	-4.50594833169113	-0.70395927898256	negative	-0.301120991691718	0.324287020630217	-0.96912096130619	0.365900169632591	zero
YEL020C	-2.51824594041248	0.816137413764215	-4.40785740844085	-0.888920240382389	negative	-0.392740987106199	0.259681883246664	-0.954722813668924	0.203445201234627	zero
YEL021W	-1.09776533598397	1.58614912253153	-4.27775314009494	2.72781070665183	zero	-0.255873361948791	0.422693243512565	-1.18267752047994	0.682386217577666	zero
YEL022W	-2.3225735887966	0.982515945629828	-4.10130719549491	0.602817517395229	zero	-0.397474002692681	0.26374388873776	-0.985782073306904	0.154248408682457	zero
YEL023C	-2.43428741242726	0.865578426954358	-4.20991863844738	-0.600699756023901	negative	-0.393301183835502	0.308224872943977	-1.16864037265603	0.389474341872041	zero
YEL024W	-2.28122096643553	0.944579791441888	-4.19019802971387	-0.269148180230897	negative	-0.397211254008362	0.204350583924024	-0.845071122358209	0.0367607925566455	zero
YEL025C	-2.37760393964666	0.921432650017242	-4.17702561837599	-0.515156517756122	negative	-0.43673794823983	0.26482132119518	-1.21644877790421	0.122101059262669	zero
YEL026W	-2.54125276145079	1.13516637156328	-4.63555442067556	0.530768226970232	zero	-0.566695567247127	0.353116619747242	-1.57661650044569	0.125770732407189	zero
YEL027W	-2.45436932539647	0.844563801803544	-4.15295959454516	-0.396552458314275	negative	-0.394509538016122	0.264246515708053	-1.21354205528328	0.406471559289126	zero
YEL028W	-2.17689544101415	1.34324779159984	-4.90852934186134	1.34397590512636	zero	-0.368595042556357	0.38626230864653	-1.21269562398627	0.463340155021166	zero
YEL029C	-2.53450598658587	0.819420676627683	-4.22510676291733	-0.567186614625054	negative	-0.38319227243757	0.27139821773718	-0.888253091412222	0.157675705813743	zero
YEL031W	-2.43796999027891	1.00686257420241	-4.63224721986848	-0.217594437096347	negative	-0.420431566634323	0.262422150641486	-0.954770565077158	0.121242054487472	zero
YEL035C	-0.987584065734208	1.59696968676948	-4.86211218604774	2.25905216026564	zero	-0.295154891367801	0.685006656703389	-1.72507676993991	1.31343406868879	zero
YEL036C	-2.34575189025915	1.09118169892412	-4.20616401876793	1.20290534009962	zero	-0.439031446272007	0.249591724228773	-1.03011474453972	0.107590287202728	zero
YEL037C	-2.38174613389092	0.831497348805723	-4.19815441292135	-0.678868965228197	negative	-0.378730880912656	0.221997503855088	-0.868147128163518	0.1020125997642	zero
YEL038W	-2.35398383971233	0.870795274647836	-4.13825056133742	-0.335592702150515	negative	-0.378417345698871	0.327370831479491	-1.14115444652163	0.344174623969904	zero
YEL039C	-2.40056381658358	0.935409663559907	-4.35784737175766	-0.397932338656041	negative	-0.438237500736287	0.290236833758309	-1.21316496786072	0.175691937433681	zero
YEL040W	-2.41337479298578	1.01393798973714	-4.42195304126081	-0.00728411956292098	negative	-0.480712102834514	0.268963989167508	-1.10076257646875	0.0765097443642694	zero
YEL041W	-2.61948756776956	0.824211372444375	-4.49274734267694	-0.936144031452475	negative	-0.367100908878284	0.29704836316448	-1.06310628291425	0.333814264413197	zero
YEL042W	-2.41896663119436	1.01606779657236	-4.42100590977018	-0.479352294684333	negative	-0.426642750262471	0.269789286842192	-1.07241104820226	0.172391734612034	zero
YEL043W	-2.43691598616522	0.860669394200222	-4.39710170711118	-0.613936463587974	negative	-0.372956486076215	0.38186331494809	-1.03315752248988	0.56127443501879	zero
YEL044W	-2.41608277116582	0.762970160085875	-3.95468003376761	-0.704718864453325	negative	-0.361382791638301	0.222144456768146	-0.808819562053632	0.142972197274029	zero
YEL045C	-0.761876596805263	1.46181550350856	-3.73779846545166	2.39185719805061	zero	-0.328455967844036	0.662511667565688	-2.0628501754069	1.10512387554503	zero
YEL046C	-2.37306410876851	1.40039916424978	-5.36895064317968	1.00993303043898	zero	-0.549270154718989	0.237214390200497	-1.32202647160656	-0.100862291997571	negative
YEL047C	-2.4512170853983	0.828835533120217	-4.36415035762544	-0.728079974532844	negative	-0.346766617244866	0.307403234247755	-0.992783512545836	0.248501768258941	zero
YEL048C	-2.47925272449881	0.845410558931557	-4.64571557560659	-0.872233841252306	negative	-0.329267353430753	0.325604832188067	-0.860383019808138	0.785920170614222	zero
YEL049W	-2.19034963829574	1.05855296501668	-4.38872633425602	-0.0498225927487096	negative	-0.367328318181645	0.330424488927399	-1.24994764935735	0.240249807939808	zero
YEL051W	-2.65868864404046	0.84581651791129	-4.83852847963014	-0.977469286255215	negative	-0.487982636895069	0.369111254588158	-1.42334849958613	0.145506319337749	zero
YEL052W	-2.46507671383127	1.13011884307814	-5.60889677051318	-0.391145165022715	negative	-0.391129671951361	0.281752445110318	-1.04987031287223	0.344889723915131	zero
YEL053C	-2.38641487188475	1.03656726503642	-4.742845956041	0.309540660178357	zero	-0.507756182888763	0.399317697095126	-1.48459950707762	0.135590291498046	zero
YEL055C	-2.51244958337855	0.992936571450272	-5.46603911883576	-0.68736616763194	negative	-0.370282134695884	0.333178604377361	-0.944637569236327	0.400676400832116	zero
YEL056W	-2.59361161852082	0.898808198726111	-4.40138628560468	-0.503245323328237	negative	-0.480459190340286	0.313897760710225	-1.17729659783494	0.116102891495033	zero
YEL057C	-2.51546159435716	1.10867343988871	-5.32204365865987	-0.528041314709479	negative	-0.349006768306048	0.289416782303139	-1.00504613530309	0.302583715218826	zero
YEL058W	-2.62111045761027	1.03157047835405	-5.92212193340106	-0.794321880983683	negative	-0.432005181196886	0.270489411287038	-1.00463401543357	0.143658005753784	zero
YEL059C-A	-2.3508149498149	1.45854830414214	-6.78728323932834	0.432146573450606	zero	-0.338345594539976	0.390529318870455	-1.30012380393466	0.431319762942217	zero
YEL059W	-2.13743424126444	1.02605187009403	-4.1152486635947	0.193875149866056	zero	-0.333149056781261	0.348812886051469	-1.09754691920591	0.456628183689738	zero
YEL060C	-2.44100213202931	0.829083515598985	-4.36257681065888	-0.772351429639366	negative	-0.406663798854085	0.178926702716165	-0.804282425310552	-0.00772226210340956	negative
YEL061C	-2.46180832192246	0.868755455031583	-4.33500990122489	-0.565024297785198	negative	-0.416188610593318	0.366862246552978	-1.06721142307509	0.295525238594411	zero
YEL062W	-2.51882293650199	0.81146024925072	-4.30846119890802	-0.894037276604638	negative	-0.431903034807041	0.367476547794638	-1.31589858626609	0.327678411295137	zero
YEL063C	-2.3839310350352	1.02806023949932	-4.73546027683949	-0.0665764858024356	negative	-0.434725823952074	0.268374809979209	-1.18373658400625	0.0673357855007159	zero
YEL064C	-2.30677125052247	1.21012499707814	-5.01999749833563	0.783873331192034	zero	-0.355696760584501	0.381162837291332	-1.32250065187062	0.53195346740158	zero
YEL065W	-2.45416610407474	0.860653389912658	-4.38355923152586	-0.65070702805145	negative	-0.420784357510523	0.226558599174023	-0.90648613688445	0.112537146170868	zero
YEL068C	-1.31121876965628	1.31159059740465	-3.92955336754646	1.87059396616048	zero	-0.227665865444497	0.334396146770654	-0.956368668321112	0.748851577234248	zero
YEL069C	-2.46652544649863	0.743862125594291	-4.04794162345948	-0.88001657701585	negative	-0.416227497329474	0.235239717210907	-0.957861645781577	0.105684447852226	zero
YEL070W	-1.31470237852904	1.35890619495242	-3.92706181752608	1.37483341224699	zero	-0.165154653335588	0.373799839017445	-0.872138483095429	1.01333748688629	zero
YEL071W	-2.42052026376165	0.894676193504339	-4.35273537159176	-0.481407170991709	negative	-0.389643485319172	0.264067620355789	-0.893014027790157	0.469004089265916	zero
YEL072W	-2.57526230743115	0.900766585897044	-4.53010700319382	-0.807834006289659	negative	-0.413379307562064	0.274519548528149	-0.955356756772934	0.309139700959475	zero
YEL073C	-2.39092390521883	0.709552382079254	-3.7069129836591	-0.636471057531085	negative	-0.330648403580447	0.272307058553096	-0.861320734627759	0.361043706701803	zero
YEL074W	-1.26998131543423	1.38470609983139	-4.31032079688283	1.67549717680614	zero	-0.289180233092623	0.752243192037643	-1.8984742496018	1.23267809636787	zero
YER001W	-2.45708264125166	0.938032710866857	-4.41070571995948	-0.237106995443835	negative	-0.438771388709457	0.268106576910055	-1.11262178696671	0.161385038705372	zero
YER002W	-2.4389260951503	0.835444204709635	-4.09504836968797	-0.362757189521057	negative	-0.445750248785772	0.20322287015238	-0.890110555789494	0.0116094144149526	zero
YER003C	-2.39544962925462	0.768972460427572	-3.94383165262652	-0.738942065504538	negative	-0.389650802697324	0.25129935750827	-1.03614213714191	0.125784063545923	zero
YER004W	-2.31017309953221	1.05617317925616	-4.24599673808059	0.0143280543151023	zero	-0.374146232070113	0.234858739767696	-0.915238493388546	0.113156636021429	zero
YER005W	-2.49752370570776	1.1745133311233	-5.79683405076658	0.611142972582737	zero	-0.462578866412499	0.334355156561418	-1.38932522079788	0.17632150015749	zero
YER006W	-2.41033737502135	1.07115676430613	-5.07363275020442	-0.549732322399218	negative	-0.476083811160205	0.344816691187591	-1.53621421516018	0.0790243480808156	zero
YER007C-A	-2.36224224188582	0.995467145720302	-4.29432591306949	0.0703274023881474	zero	-0.386104586138594	0.303044888309432	-1.42576472226957	0.15805896262761	zero
YER008C	-2.3959641715049	0.772342531234176	-4.05871697622667	-0.753742224435357	negative	-0.361410665041186	0.258650388723469	-0.863885585735699	0.155291404193393	zero
YER009W	-2.21223419917361	0.957298873872519	-4.31385120053787	-0.166532179911983	negative	-0.261207731126077	0.316190092028848	-1.01560149790496	0.408217917906223	zero
YER010C	-2.30830312177784	0.889798695325235	-4.14067723408656	-0.643393257995674	negative	-0.236907291534666	0.315484654710023	-0.855107944621991	0.477009556103314	zero
YER011W	-1.78023282980409	0.965543260438601	-3.95929848814654	0.223037280960994	zero	-0.224196117213115	0.255821544411545	-0.7546339349507	0.337341473335633	zero
YER012W	-2.55356589571455	0.832754525358535	-4.2861970697015	-0.713091591980565	negative	-0.433479020566531	0.254157167870826	-0.977575798607982	0.265263408695459	zero
YER013W	-2.4933071200543	0.954387080897302	-4.64885087121134	-0.482925651275118	negative	-0.40085183362122	0.222438582619841	-0.871971724133529	0.125740822223202	zero
YER016W	-2.44002717882839	0.865949857372112	-4.43376983867374	-0.669846156893065	negative	-0.410547312402536	0.185023738589019	-0.853413980339976	-0.0312908774502869	negative
YER017C	-2.47271116887166	0.811324555902182	-4.31579257240151	-0.867469445613875	negative	-0.40241731791849	0.249695754013796	-0.902436648664978	0.366247418800003	zero
YER018C	-1.94757287880032	1.05857631081965	-4.06231945772304	0.545788905708679	zero	-0.282708157793621	0.358802645427199	-1.17391852082429	0.48881026480481	zero
YER019C-A	-2.24286226911999	1.14262056186615	-4.63778599661983	0.0326829390031017	zero	-0.407675968158747	0.36486532697025	-1.42423034891945	0.378353262517841	zero
YER019W	-2.3204417687808	1.14662709944418	-4.63580843428757	1.46712237118475	zero	-0.418495122519333	0.395938891012465	-1.00472300579864	0.124935718758441	zero
YER020W	-2.36570341753653	0.935822719918249	-4.2686632000397	-0.429042647775689	negative	-0.442724436254754	0.274906408667684	-1.43815060754589	0.0189590831079592	zero
YER021W	-2.45343062993634	0.834353207426993	-4.08011803385844	-0.595663308311617	negative	-0.370671870863552	0.213338221634996	-0.895524691955279	0.0549791152333692	zero
YER022W	-2.58406402301991	1.22938507673624	-6.79468138573987	-0.410605474561382	negative	-0.425802327928125	0.243527784323094	-1.00009874021842	0.0682943074659053	zero
YER024W	-2.45715409305593	0.809811050884357	-4.22404753390962	-0.781063678467924	negative	-0.432750694191591	0.241353365812709	-0.950000844073212	0.0668980227592136	zero
YER025W	-2.49229718606462	0.866055781588229	-5.00626802790269	-1.06748488658484	negative	-0.397374980562591	0.219417543515626	-0.890657180126717	0.0649765129047583	zero
YER026C	-2.60634412928939	0.94154260379238	-4.76761619881173	-0.818293935253762	negative	-0.411588976467636	0.309745810345671	-1.02292357738863	0.519766121051782	zero
YER027C	-2.44857090976914	0.784547425949906	-4.02160690475475	-0.650572176955094	negative	-0.410561080715063	0.184957598714049	-0.784532028097939	0.0282934498881472	zero
YER028C	-2.39520062126309	0.80611527568588	-4.16047379506922	-0.62618961013252	negative	-0.417070357635364	0.294440978753197	-1.00793346039291	0.251830148927558	zero
YER029C	-2.4962336772337	0.916921925068827	-4.60175665717822	-0.604032936672632	negative	-0.44347708833168	0.25122754719105	-1.00873193491456	0.0903702496629676	zero
YER030W	-2.30888974161154	0.889207389117578	-4.05764209940156	-0.199776266709065	negative	-0.362839667796504	0.280065832392968	-0.96788587323771	0.24634255398205	zero
YER031C	-2.51216323957518	0.853105306837332	-4.4095310108735	-0.67882337959417	negative	-0.449049619760706	0.211689944341779	-0.901536197480324	-0.0180859373321516	negative
YER032W	-2.28590329816616	0.922277203656446	-4.13017115264789	-0.124069786581474	negative	-0.409124594478237	0.250499420724531	-1.01345775877841	0.0956901079111264	zero
YER033C	-2.40964719191211	0.868356481076883	-4.17980806357722	-0.627474842450372	negative	-0.402336372928149	0.250116952309958	-0.960106116679702	0.188246846057784	zero
YER034W	-1.36515935284447	1.61330110647598	-5.27190108212717	2.14580091254129	zero	-0.210430045085896	0.518778500055392	-1.03050281863453	1.9130700477845	zero
YER035W	-2.32458566488598	0.962588122787606	-4.42379093604764	-0.351927654235478	negative	-0.408505150777128	0.290574304825818	-1.09940059211149	0.269773457571388	zero
YER036C	-2.38531111747502	0.873128785061046	-4.3280795026791	-0.534621744793947	negative	-0.409534001457971	0.269426833021748	-0.909350676775924	0.190192567333438	zero
YER037W	-2.51126774414733	1.07061063686082	-4.89365152247967	-0.0172698332867765	negative	-0.467578926145457	0.327121202935459	-1.10400801815025	0.199484821006544	zero
YER038C	-2.399632924815	0.94951995860144	-4.50131170809789	-0.309390595158427	negative	-0.409615956282967	0.33342043467863	-1.2706721041058	0.299501353567752	zero
YER039C-A	-2.1709986754689	0.96800924748803	-4.48327166331161	-0.269811897229845	negative	-0.34406268317377	0.332740904232369	-1.19179864523768	0.358917529341846	zero
YER040W	-2.45637738174168	0.955990981277515	-4.60105087667316	-0.457462899126997	negative	-0.437947577940039	0.247925016269294	-1.07166700433271	0.103576484596622	zero
YER041W	-2.33844459777872	0.794396635674119	-4.02737210921374	-0.588275244935142	negative	-0.383557748403255	0.235505159842036	-0.878601509440085	0.197574106186966	zero
YER042W	-2.37443981015008	0.890757373180174	-4.25016053279718	-0.442080227201254	negative	-0.385639840799073	0.300776992299405	-0.995866117596421	0.284030535112767	zero
YER043C	-2.4186693078337	0.903849024361798	-4.25139801976338	-0.424949735325655	negative	-0.35578298497483	0.254990776703975	-0.85685191358993	0.192812664061109	zero
YER044C	-2.16617818550316	0.823552171628546	-3.97226994440324	-0.464374087910962	negative	-0.287947615859084	0.387064052769152	-1.00375715935761	1.04700205245258	zero
YER044C-A	-2.2477860921112	0.909870468978032	-4.17464374432672	-0.25152856245611	negative	-0.427651723753843	0.393637840789779	-1.52045697012131	0.246295623129342	zero
YER045C	-2.63545231892726	1.26446284229997	-7.57489686227482	-0.514741337743695	negative	-0.472960563924911	0.223838211551708	-0.995470926547915	-0.00809714263250587	negative
YER046W	-2.37634363655765	0.925139900108105	-4.81279777070729	-0.52479846654977	negative	-0.384683304467822	0.261256601922502	-1.01634575856592	0.184535026475064	zero
YER048C	-2.30681148583828	0.835443111823675	-4.03646336230269	-0.590274601971642	negative	-0.38009160089198	0.240636137385073	-0.911759330185509	0.139109789667415	zero
YER048W-A	-1.41527724016286	1.47893695905204	-4.78522367239716	1.95891694381241	zero	-0.27131136785818	0.30593252686242	-0.945616837125022	0.444454291955001	zero
YER049W	-2.47207760741434	0.908888353132888	-4.68052554711068	-0.517754836785172	negative	-0.448381778493672	0.200876114578236	-0.895236075446303	-0.0170826304557476	negative
YER050C	-2.10820690157651	0.931218962047624	-4.1089420430621	-0.0865774631913137	negative	-0.307423875024845	0.294312367756725	-0.926766950369786	0.34987684839305	zero
YER051W	-2.35043221190593	0.82642914544226	-3.99659160743355	-0.604512061251928	negative	-0.383143907177447	0.327229840096328	-1.01031679411452	0.25110669792404	zero
YER052C	-2.36374991091913	1.0006410208526	-4.35899847078445	0.213391872705034	zero	-0.421295104210392	0.369728406337243	-1.17862537463078	0.290126261371395	zero
YER053C	-2.44097956567054	0.964539960270576	-4.82434487720879	-0.615312133273073	negative	-0.407444934908999	0.263037683082771	-1.09063038568255	0.136736285428376	zero
YER053C-A	-2.46571128838608	0.789567758149776	-4.21249691900357	-0.861189054307899	negative	-0.263668935536341	0.322539621011875	-0.991153752901311	0.470068787808622	zero
YER054C	-2.65602698442643	0.920879700230364	-5.11868971683441	-0.767422506039393	negative	-0.483298051976537	0.223209044130509	-1.02858897098761	-0.0323849183769752	negative
YER055C	-2.47545701629384	0.852439853898641	-4.19493090301719	-0.54977696385046	negative	-0.399169885847821	0.286888794738206	-0.97910366467139	0.243714153322255	zero
YER056C	-2.45373187108925	1.07644827987144	-4.81527876081364	-0.188540382558356	negative	-0.448554042548243	0.23361822821336	-0.94210581771417	0.0368546689681247	zero
YER056C-A	-2.53998284298964	0.907639873501653	-4.24315863655231	-0.641980687216141	negative	-0.431735996187262	0.22913980014886	-0.941405155002612	0.0821775306451302	zero
YER057C	-2.40955632639349	0.860761639071729	-4.12019647124015	-0.526886356480577	negative	-0.419636416006516	0.34629056340292	-1.09891905720498	0.278472887365217	zero
YER058W	-2.22129614547547	1.55864571211765	-7.78321973803437	1.20273878057222	zero	-0.315650693365057	0.256849308800577	-0.845638430827205	0.304274231388438	zero
YER059W	-2.33723794910713	0.796754313379873	-4.04655791908966	-0.684645549633995	negative	-0.384668183153721	0.172332065741117	-0.781571373640367	-0.034194694152448	negative
YER060W	-2.53102255679986	0.950250393949536	-5.31379075920579	-0.544603517372437	negative	-0.447025857149952	0.215795420812774	-0.89681301613949	0.0234615070646123	zero
YER060W-A	-2.44434201673924	0.842700354899136	-4.20360082941604	-0.716812375848942	negative	-0.420846699728	0.317965780550005	-1.06813167584627	0.214922514563409	zero
YER061C	-2.41508895326877	0.819671748936522	-4.15235594284269	-0.707329853619055	negative	-0.445019863281659	0.225613679993512	-0.915860632560929	0.0783408773891501	zero
YER062C	-2.33832727772517	0.867100187599771	-4.33559458426414	-0.646779589979387	negative	-0.356451860512155	0.318760604409252	-1.00960623990935	0.424556133746725	zero
YER063W	-2.59832248196394	0.875872563358805	-4.49487940426572	-0.732917499991857	negative	-0.546408418131508	0.235034576078863	-1.00176796303551	0.0848835887211239	zero
YER064C	-2.4242059676309	0.856449774701455	-4.1597640820033	-0.380353882108632	negative	-0.404969633690986	0.204980958444474	-0.852986651603673	0.00110775167429489	zero
YER065C	-2.66187133322892	1.05996570836422	-5.88073778121776	-0.797517655900503	negative	-0.438585694177606	0.205636749086987	-0.874974910876604	0.0123530634973703	zero
YER066W	-2.58653054881665	0.981756964390773	-5.6174054751394	-0.520623384735471	negative	-0.430570852552643	0.296582794252591	-0.997686078060921	0.224791937231509	zero
YER068W	-2.45848634065365	0.866385679021128	-4.52169455141454	-0.757355541323063	negative	-0.319970671935537	0.387199172783147	-0.906639205138054	0.935062189066343	zero
YER070W	-2.5681093525934	0.822790659770525	-4.31108752063234	-0.88788622742292	negative	-0.492677660897322	0.267428524081612	-1.05602385115423	0.0785413887808477	zero
YER071C	-2.55557044778198	0.948449216301528	-4.55311990296776	-0.49255349246817	negative	-0.432882533532408	0.531302233636308	-2.82697553991489	0.386073218835211	zero
YER072W	-2.35209540976699	0.946584381567537	-4.41552020980424	-0.0877405343778313	negative	-0.394301092261146	0.346391793973168	-1.13290838707734	0.345102274315094	zero
YER073W	-2.46893889193272	0.942030862545495	-4.60703563386813	-0.666988119638779	negative	-0.446618925999096	0.242051389156589	-1.04180914494364	0.078467139920532	zero
YER074W	-2.42433816535081	0.92069904723736	-4.25100203812507	-0.29365479786232	negative	-0.404574957390812	0.249357348837154	-0.983653439560024	0.185262468832726	zero
YER074W-A	-2.50563365082348	0.954295654415301	-4.20021406505971	0.0837262018794553	zero	-0.390981068874371	0.313569492620194	-1.01344101728088	0.585712711484419	zero
YER075C	-2.42910860329056	1.01684436630652	-4.46401545580949	0.10638977949521	zero	-0.395418797226452	0.239599786278451	-0.914096505895881	0.159459620889642	zero
YER077C	-2.54102409154327	0.893783351754399	-4.20844007546367	-0.636826633835558	negative	-0.454405246284628	0.267197160524913	-1.03647021665655	0.0860161568313217	zero
YER078C	-2.33882960509863	0.729523539917311	-3.82395432331788	-0.736121762822841	negative	-0.352238987173361	0.251495758937116	-0.830156226810586	0.208361968993191	zero
YER078W-A	-2.26499601202413	1.23285228725662	-4.7049661627647	0.658392589860007	zero	-0.330403107748064	0.356793033398712	-1.20316227062544	0.450183761581235	zero
YER079W	-2.2664780099878	1.40902845727947	-5.45698715156016	3.03704532142266	zero	-0.315105345051472	0.229613011691455	-0.902117758990666	0.16659707723807	zero
YER081W	-2.43300587808662	0.994517921349824	-4.53740253341864	-0.192393505306963	negative	-0.436254775276085	0.271343206370104	-1.02061943254631	0.267322467848954	zero
YER082C	-2.42702103471006	0.8944364049591	-4.36805034784192	-0.529733813355543	negative	-0.395857575484209	0.360542166864852	-1.04200864818976	0.306893630719088	zero
YER083C	-2.37402811601052	0.910711641341607	-4.22684696596823	-0.285314904960155	negative	-0.420658388420163	0.226958030058869	-0.927035171673814	0.0463300302538174	zero
YER084W	-2.0473962111489	0.954902785440502	-3.99897146016672	-0.0327128487617149	negative	-0.286172451808368	0.327364042640808	-1.15166726906416	0.332676444250485	zero
YER086W	-2.52104221346356	0.818414417486629	-4.25725197723297	-0.883722897514175	negative	-0.420924450309789	0.252795440139744	-0.954959918297373	0.193972974455175	zero
YER087C-B	-2.22598819802478	0.964796331900175	-4.14530868581758	-0.154606200931407	negative	-0.33628581414577	0.280140820853618	-1.16298620088857	0.205574513682081	zero
YER088C	-2.35993608575968	0.905574689607364	-4.31729884169009	-0.430646025315168	negative	-0.376688241918363	0.238815140421967	-0.911506797524868	0.149516305076279	zero
YER091C	-2.57510116138694	0.940083762002013	-4.64411584340076	-0.712770784647135	negative	-0.498117950366124	0.211812110636342	-0.965103926552701	-0.0488099399130827	negative
YER091C-A	-0.909506541796624	1.48894283564632	-4.42232043152655	2.07927583355216	zero	-0.216488902645597	0.463083946760732	-1.24265224706106	0.793742360379591	zero
YER092W	-2.22186128151576	0.83951144600827	-3.88813119360862	-0.341091494238148	negative	-0.307260985590357	0.29085186724914	-0.914809271907758	0.356503529550694	zero
YER093C	-2.43320703637241	0.847837405709037	-4.0799462020179	-0.493210181518835	negative	-0.410027231978668	0.275525975810882	-1.04983169740265	0.209130024521595	zero
YER093C-A	-2.0773989415501	1.20921694154949	-3.99616026229392	0.529023728807907	zero	-0.249713781323855	0.286121795853782	-0.899138513398223	0.519407084985713	zero
YER094C	-2.47557625837921	0.858108544758899	-4.24164659569206	-0.694032044928663	negative	-0.44016920023145	0.246314091538924	-1.03388815954731	0.107012418454486	zero
YER095W	-2.42755787156593	0.97795485949354	-5.01561724628598	-0.495269919498005	negative	-0.392354899403332	0.292018462765524	-0.973438184189378	0.210689375382243	zero
YER096W	-2.3178493141105	0.904745073324813	-5.03651463220929	-0.561740915455052	negative	-0.321822649663615	0.269155328781254	-0.924994317681403	0.248035268661208	zero
YER099C	-2.42507838825438	0.755316788836311	-3.93547374049918	-0.75084556928263	negative	-0.390099707714325	0.228590240390009	-0.884841539174984	0.0979309145486221	zero
YER100W	-2.64263537798178	0.901192008851197	-4.97561430201511	-0.776642753395587	negative	-0.421249287255917	0.23496758311693	-0.971492224504716	0.0690982317235187	zero
YER101C	-2.42391143468175	0.808793850529039	-4.11474932072549	-0.720637404308196	negative	-0.390865895008499	0.26175846705445	-0.966621349764573	0.204162956312433	zero
YER102W	-2.35679715761177	1.12287519108433	-5.12288961252901	0.139762982706455	zero	-0.44543692825527	0.396201752567645	-1.67651049831341	0.315428353213306	zero
YER103W	-2.65421186014647	1.01916095819237	-5.27990218492047	-0.749547299083529	negative	-0.431638697014225	0.226565469210539	-0.940461306689325	0.0607355703449347	zero
YER104W	-2.31871205132898	0.869645049075611	-4.21886028645251	-0.474866839789211	negative	-0.418744926610946	0.324366284786538	-1.36439901375421	0.161412060311654	zero
YER105C	-2.29791786491489	1.23702722156941	-5.00676564463192	0.909625868439749	zero	-0.407449889677294	0.218780707466915	-0.937663380942582	0.0387361580193743	zero
YER106W	-2.01309149981919	1.06886699298699	-4.13354465708351	0.262866281553444	zero	-0.206254752238534	0.377206899838639	-0.922993818003135	1.04999247418824	zero
YER109C	-2.4413455606565	0.946015064305709	-4.58955738393289	-0.505071711313981	negative	-0.388641906183272	0.252816146600578	-0.940820607238852	0.179432485959362	zero
YER110C	-2.5822208635169	1.02887321690481	-5.44854792240051	-0.817607457930842	negative	-0.426875618265087	0.212189628476627	-0.907897690215307	0.0362054919983631	zero
YER111C	-2.47180103202046	0.904367350546943	-4.80108150534299	-0.639877056256476	negative	-0.403012564241102	0.227351284113349	-0.943780228002586	0.0999488936426017	zero
YER112W	-2.54974622512094	0.90974127457035	-4.80411561837544	-0.861082564264712	negative	-0.456556064138829	0.290482958666933	-1.08825591893329	0.187543673729985	zero
YER113C	-2.35521384293511	0.892296824518731	-4.20307521448396	-0.142139950054672	negative	-0.416931177469372	0.299321794218715	-0.946028969564536	0.132684166743883	zero
YER114C	-2.46557353519957	0.794700240267795	-4.05880887768659	-0.751832264981853	negative	-0.409952313129399	0.238934918735851	-0.899456218872747	0.107906375817609	zero
YER115C	-2.69303648182709	0.742588954628633	-4.22600203247228	-1.05508182512174	negative	-0.475167789560996	0.392487546819064	-1.29476288167478	0.44902574943921	zero
YER116C	-2.51405960542006	0.772561099327055	-4.12424980334001	-0.878961954090407	negative	-0.457721335216413	0.227438540497475	-1.0379498294584	0.0336022053422529	zero
YER117W	-2.63128543575987	0.846280701917078	-4.27814742885764	-0.68019635594872	negative	-0.490716885813808	0.175238893195448	-0.852093974507731	-0.0372527348264186	negative
YER118C	-2.52870463875517	0.779493439042013	-4.19548971717278	-0.84219235711649	negative	-0.410222117734563	0.225180804372385	-0.969380056776162	0.0529285279612876	zero
YER119C	-2.46881335849033	0.780874708277598	-4.01100633065193	-0.852274160894823	negative	-0.461724170050738	0.216380124659078	-0.943434045840925	-0.0357445081560213	negative
YER121W	-2.52636572494618	0.963197224805433	-5.19893006398978	-0.688066008669413	negative	-0.500415517349576	0.346478123524427	-1.28124904774538	0.218297940597781	zero
YER122C	-2.30574729761635	1.44310384871065	-5.97292332177832	1.70345852935577	zero	-0.372185495702999	0.239063441631886	-0.949966294933155	0.162197877353427	zero
YER123W	-2.38341883405365	0.860971614010615	-4.20797076679701	-0.441622825665968	negative	-0.418478333367095	0.246422587108135	-1.20728046840057	0.0462877216823949	zero
YER124C	-2.52849231412537	0.989836116550474	-4.57932365107448	-0.500555796691712	negative	-0.48817271012214	0.378765772997627	-1.1366782620266	0.752195433295966	zero
YER125W	-2.37132808915585	0.997644581172796	-4.37780735755261	-0.301361210708886	negative	-0.390475102139531	0.287161831046025	-1.02479356045229	0.406592298943469	zero
