gene,assay,estimate,est_error,lower_95,upper_95,eff_sample,rhat,seed,run_limit_stop,is_pos,is_neg,category,attempts
YAL011W,writer_add,5.15596779766072,1.3147701740052,2.43308160676078,7.75173392402836,1122.68399334156,1.00662706529778,124,FALSE,TRUE,FALSE,positive,2
YAL012W,writer_loss,-2.92773252529654,1.27549762495994,-6.6072702258882,-0.795311995298362,34.5377287540223,1.09078149029975,124,FALSE,FALSE,TRUE,negative,2
YAL012W,writer_eraser_loss,-2.35612862604256,0.908464081913599,-4.23282705185898,-0.465156105527379,534.462437531413,1.00734455103814,124,FALSE,FALSE,TRUE,negative,2
YAL012W,writer_add,4.89317932393082,1.42890217677626,0.463751833614943,7.3749906155055,87.6753271609459,1.04326154339172,124,FALSE,TRUE,FALSE,positive,2
YAL013W,writer_loss,-2.61307128270714,0.944378541707977,-4.5493847319456,-0.638434535760737,1100.24089892723,1.00339183206208,123,FALSE,FALSE,TRUE,negative,1
YAL013W,writer_eraser_loss,-2.43198216964166,0.764796976337892,-3.97072953815651,-0.760345517364483,344.610061042612,1.01623528187448,123,FALSE,FALSE,TRUE,negative,1
YAL013W,writer_add,5.08174534433005,1.26384338339647,2.47188290197175,7.75913089524896,679.19335189418,1.00618260747804,123,FALSE,TRUE,FALSE,positive,1
YAL014C,writer_loss,-2.76229426931438,0.970513735037037,-4.96038623439492,-0.798051508532593,1671.49071215098,1.0038850222856,123,FALSE,FALSE,TRUE,negative,1
YAL014C,writer_eraser_loss,-2.6168194661555,0.987879557872969,-5.34496373841082,-0.715950921141869,205.360901936372,1.02003122622951,123,FALSE,FALSE,TRUE,negative,1
YAL014C,writer_add,5.47664180139608,1.45216665686287,2.78325481583072,8.92142280061288,212.471785838404,1.01631216020406,123,FALSE,TRUE,FALSE,positive,1
YAL015C,writer_loss,-2.70068393595541,1.0553440434384,-5.22279191339452,-0.469032373556642,447.022230999734,1.00567619391002,123,FALSE,FALSE,TRUE,negative,1
YAL015C,writer_eraser_loss,-2.39620299956005,0.940211530415276,-3.90242439985851,0.33036430332202,102.570398826712,1.04210533461873,123,FALSE,FALSE,FALSE,zero,1
YAL015C,writer_add,4.91719807452973,1.61389185251816,1.19189252203,8.6615035431207,90.0026944139494,1.05522023322234,123,FALSE,TRUE,FALSE,positive,1
YAL016C-B,writer_loss,-2.74010734054935,1.15179570908266,-5.42140594308472,-0.535949988740919,1349.28991993573,1.00123724369993,124,FALSE,FALSE,TRUE,negative,2
YAL016C-B,writer_eraser_loss,-2.68073215597378,1.05977826371342,-5.19676966974674,-0.327609954071687,1411.28392127813,1.00273533679599,124,FALSE,FALSE,TRUE,negative,2
YAL016C-B,writer_add,5.09572893274084,1.45066951322,1.66449359653148,7.93574848129046,907.83842545342,1.00166402794152,124,FALSE,TRUE,FALSE,positive,2
YAL017W,writer_loss,-2.6150156938461,0.999512177515975,-4.69785082945541,-0.587091959713033,461.771473254593,1.00739349281923,123,FALSE,FALSE,TRUE,negative,1
YAL017W,writer_eraser_loss,-2.46420721869067,0.961045997392619,-4.51533684913727,-0.431153676391539,620.224841123265,1.00724566491298,123,FALSE,FALSE,TRUE,negative,1
YAL017W,writer_add,5.30944775350928,1.38897708339129,2.58665347851356,8.27251259258839,546.558128704455,1.00867185784835,123,FALSE,TRUE,FALSE,positive,1
YAL018C,writer_loss,-2.28016368665995,0.970895280408661,-4.26716179070489,-0.216838913763907,317.003637894601,1.0172527222079,123,FALSE,FALSE,TRUE,negative,1
YAL018C,writer_eraser_loss,-1.9109731571342,1.16483971800685,-3.96744508286228,1.70401931773105,70.5077467510992,1.05194166666049,123,FALSE,FALSE,FALSE,zero,1
YAL018C,writer_add,4.57762613059535,1.65739814538334,1.34255865456524,8.07797445058455,414.865775520508,1.00705294384867,123,FALSE,TRUE,FALSE,positive,1
YAL019W,writer_loss,-2.38533498729471,1.18474649644016,-4.41956256937669,0.70833953671502,258.77518172058,1.02297960945649,123,FALSE,FALSE,FALSE,zero,1
YAL019W,writer_eraser_loss,-2.40751912424727,0.878832565420974,-4.16998998232081,-0.454252110044192,1182.42508499411,1.00564044961643,123,FALSE,FALSE,TRUE,negative,1
YAL019W,writer_add,4.68456607174229,1.25977937927218,1.79943678379993,7.31934645428102,677.201298605936,1.00798891050789,123,FALSE,TRUE,FALSE,positive,1
YAL021C,writer_loss,-2.52900347905544,1.11081051602579,-4.69165705524711,-0.0301729717191749,373.830157747765,1.009525181874,123,FALSE,FALSE,TRUE,negative,1
YAL021C,writer_eraser_loss,-2.46032550294689,0.845922107826808,-4.45513375854644,-0.730529710388935,899.745931087987,1.00414293056787,123,FALSE,FALSE,TRUE,negative,1
YAL021C,writer_add,5.0971667841555,1.22117443495833,2.56631639526507,7.55378310025246,977.836131274038,1.00419615632445,123,FALSE,TRUE,FALSE,positive,1
YAL022C,writer_loss,-2.3643878891014,1.0745232349229,-4.26672088322611,0.974392199266134,71.1401816068358,1.06196795217957,125,FALSE,FALSE,FALSE,zero,3
YAL022C,writer_eraser_loss,-2.35482625176824,0.929454805975406,-4.08173756076608,-0.300272618254492,424.134802293023,1.01195418164476,125,FALSE,FALSE,TRUE,negative,3
YAL022C,writer_add,4.81425472336154,1.23488516868632,1.78454154060863,7.15577514267893,353.606260692996,1.01371382033745,125,FALSE,TRUE,FALSE,positive,3
YAL023C,writer_loss,-2.50125776403981,0.938613239205643,-4.37437871576542,-0.53631613088778,1269.75159121053,1.00209262938556,123,FALSE,FALSE,TRUE,negative,1
YAL023C,writer_eraser_loss,-2.34337115660911,0.854668691819814,-4.26282467936447,-0.526022671390652,964.62964972869,1.00406786121634,123,FALSE,FALSE,TRUE,negative,1
YAL023C,writer_add,4.9407034606184,1.17459794285388,2.57526605839188,7.35285290062824,849.738065965716,1.00378441455708,123,FALSE,TRUE,FALSE,positive,1
YAL024C,writer_loss,-2.54368555903628,0.976896803487867,-4.5590872044602,-0.257980706881009,1210.0062290138,1.0030325707737,125,FALSE,FALSE,TRUE,negative,3
YAL024C,writer_eraser_loss,-2.47996223374256,0.856791818941513,-4.28635752993421,-0.612240412059842,908.465859333685,1.00511846605322,125,FALSE,FALSE,TRUE,negative,3
YAL024C,writer_add,4.90528136376516,1.22876103113174,2.29008592917455,7.4096097276918,2408.86053988899,1.0016530218854,125,FALSE,TRUE,FALSE,positive,3
YAL025C,writer_loss,-2.47485110033978,1.06669849496743,-4.44025024265684,0.462484524798912,154.237980688247,1.02424226071438,124,FALSE,FALSE,FALSE,zero,2
YAL025C,writer_eraser_loss,-2.43793423271675,0.954868341417063,-4.98154051171485,-0.735906450140084,91.3892316732934,1.05044805343084,124,FALSE,FALSE,TRUE,negative,2
YAL025C,writer_add,4.40880612712974,1.66975287753066,1.25133154873417,7.51657360854964,172.048872516577,1.02615708431398,124,FALSE,TRUE,FALSE,positive,2
YAL028W,writer_loss,-2.32493216541029,0.921519179581296,-4.34332083807089,-0.403716453421356,2147.88920096301,1.00033021271146,123,FALSE,FALSE,TRUE,negative,1
YAL028W,writer_eraser_loss,-2.44089329083444,0.812674781201373,-4.09254461347071,-0.756758933534498,1377.89794679318,1.00211919442999,123,FALSE,FALSE,TRUE,negative,1
YAL028W,writer_add,5.00680415454847,1.47139354462596,1.45903414698823,7.95721680326479,465.206776385539,1.00597873392318,123,FALSE,TRUE,FALSE,positive,1
YAL029C,writer_loss,-2.58247771587902,0.957513179213356,-4.43310536567387,-0.382934476968459,1353.81598164946,1.00213036633666,123,FALSE,FALSE,TRUE,negative,1
YAL029C,writer_eraser_loss,-2.49977873956029,0.873526054300235,-4.58821738188201,-0.798086719706991,1032.85694333328,1.00297432967208,123,FALSE,FALSE,TRUE,negative,1
YAL029C,writer_add,4.90453537521049,1.30828087264373,1.64561839376469,7.42321434134463,1041.5386852232,1.00513072563267,123,FALSE,TRUE,FALSE,positive,1
YAL030W,writer_loss,-2.01538107199266,1.1324680284531,-4.41652114633142,0.432409027960076,798.19042270432,1.00600050252757,123,FALSE,FALSE,FALSE,zero,1
YAL030W,writer_eraser_loss,-2.11267184347237,1.02642843617189,-4.24193851896064,0.0908388647049763,1662.62513225097,1.00378523342198,123,FALSE,FALSE,FALSE,zero,1
YAL030W,writer_add,4.72201938821715,1.5192428357923,1.48586621878414,8.11574343753881,612.348113227886,1.00610415496894,123,FALSE,TRUE,FALSE,positive,1
YAL032C,writer_loss,-2.7928943416878,1.09720352496538,-5.15760224966296,-0.554288861939798,2603.40994992995,1.00137831590791,123,FALSE,FALSE,TRUE,negative,1
YAL032C,writer_eraser_loss,-2.4729028447683,0.90328700046638,-4.54792744987182,-0.633598157640462,903.163512389061,1.00918808847077,123,FALSE,FALSE,TRUE,negative,1
YAL032C,writer_add,5.35369114665938,1.18404970759509,2.89998129076971,7.93423318239651,2219.50119989504,1.00392224555088,123,FALSE,TRUE,FALSE,positive,1
YAL033W,writer_loss,-2.39521700838378,1.15989174573943,-5.55181908879154,-0.176552528924547,366.725603817161,1.01049520721548,123,FALSE,FALSE,TRUE,negative,1
YAL033W,writer_eraser_loss,-1.97668307454808,1.21498846863237,-5.00722069680311,0.208006504309775,174.765831301705,1.02994336841508,123,FALSE,FALSE,FALSE,zero,1
YAL033W,writer_add,4.7086992225851,1.28729076700051,2.2852051736669,7.79681966131711,1094.86045990019,1.00312736540077,123,FALSE,TRUE,FALSE,positive,1
YAL034C,writer_loss,-2.68258022693291,1.03611677929727,-5.13463162215876,-0.65709270621848,811.142310701506,1.00638865911065,125,FALSE,FALSE,TRUE,negative,3
YAL034C,writer_eraser_loss,-2.5419411768397,0.895060053306259,-4.69638351709972,-0.6697841685658,420.101200227484,1.00294230344482,125,FALSE,FALSE,TRUE,negative,3
YAL034C,writer_add,5.60358522843622,1.30552341946082,2.77183075212724,8.20513197688868,494.909714963195,1.001984724117,125,FALSE,TRUE,FALSE,positive,3
YAL035W,writer_loss,-2.32874352263014,1.15673362548816,-4.55690079047663,-0.00446673557775124,193.132853793275,1.03442184596567,123,FALSE,FALSE,TRUE,negative,1
YAL035W,writer_eraser_loss,-2.47237554799653,1.00168356310135,-4.9744041068788,-0.633519940513508,307.573510946458,1.01488950640676,123,FALSE,FALSE,TRUE,negative,1
YAL035W,writer_add,4.49521746348589,1.26459082692476,1.7064322694111,7.53189413410758,351.280995382017,1.01340490153291,123,FALSE,TRUE,FALSE,positive,1
YAL036C,writer_loss,-2.82808965274457,1.41045385827396,-7.44518329439752,-0.261423816801795,53.2311711872135,1.03358613021205,124,FALSE,FALSE,TRUE,negative,2
YAL036C,writer_eraser_loss,-2.4930689809347,0.86696437269032,-4.33501590526681,-0.796850006106047,903.952189514736,1.00638541003767,124,FALSE,FALSE,TRUE,negative,2
YAL036C,writer_add,4.89331805136457,1.24673522101402,1.78384632854245,7.3035169578433,106.07514595568,1.02864438473395,124,FALSE,TRUE,FALSE,positive,2
YAL037C-A,writer_loss,-2.79944241281034,1.50834790850942,-7.28140132817216,-0.117193154472665,172.776748302982,1.0192485158289,123,FALSE,FALSE,TRUE,negative,1
YAL037C-A,writer_eraser_loss,-2.44464067035629,1.21746933141841,-5.19598886767065,-0.0517681080288224,1169.12154346491,1.00444454070356,123,FALSE,FALSE,TRUE,negative,1
YAL037C-A,writer_add,5.36004028230481,1.21730913282322,2.71179030082839,7.75774684868854,2661.39125691229,1.00104604492007,123,FALSE,TRUE,FALSE,positive,1
YAL037W,writer_loss,-2.50808563039928,1.06005482258497,-5.01950562838498,-0.540420213632868,453.685652767693,1.00720587872225,125,FALSE,FALSE,TRUE,negative,3
YAL037W,writer_eraser_loss,-2.10531475856136,1.15635721897262,-4.52242944662009,0.553707700938951,785.18260964513,1.00473695182196,125,FALSE,FALSE,FALSE,zero,3
YAL037W,writer_add,4.89063792256789,1.1689751391277,2.49712576931676,7.41311001034806,624.144519574765,1.0049992679346,125,FALSE,TRUE,FALSE,positive,3
YAL039C,writer_loss,-2.37443803753377,1.01145621029603,-4.91022275545397,-0.453386847187887,911.244571047066,1.00227057515294,127,FALSE,FALSE,TRUE,negative,5
YAL039C,writer_eraser_loss,-2.41362055905297,0.88359898095452,-4.16861000219384,-0.260329977196686,802.74671721949,1.00764712905049,127,FALSE,FALSE,TRUE,negative,5
YAL039C,writer_add,4.79387992805559,1.16825570391279,2.15055055239873,7.08225641649328,1998.9540141068,1.00278286070328,127,FALSE,TRUE,FALSE,positive,5
YAL040C,writer_loss,-2.55162352805687,0.916424060744823,-4.38632164436901,-0.607371385922068,1857.68710419634,1.00170235283486,123,FALSE,FALSE,TRUE,negative,1
YAL040C,writer_eraser_loss,-2.46733704851889,0.865992901961499,-4.39883331627384,-0.679181729579516,1508.25142996258,1.00249706442133,123,FALSE,FALSE,TRUE,negative,1
YAL040C,writer_add,5.27915257106943,1.96320217766827,1.89920892312696,13.0014287935833,33.1091263077335,1.09142291884634,123,FALSE,TRUE,FALSE,positive,1
YAL041W,writer_loss,-2.58273167001493,0.926025194976133,-4.49653938213015,-0.664967854072883,2037.01496840829,1.00120109706494,124,FALSE,FALSE,TRUE,negative,2
YAL041W,writer_eraser_loss,-2.55395683109386,0.928900858307384,-4.52277053770675,-0.716626714491241,246.861124445609,1.02091197357162,124,FALSE,FALSE,TRUE,negative,2
YAL041W,writer_add,5.11420167385166,1.23220151181377,2.39314470767831,7.65080954119856,1644.83691614061,1.00258759822477,124,FALSE,TRUE,FALSE,positive,2
YAL043C,writer_loss,-2.79807641232052,1.22672759681129,-6.81509310150876,-0.78046646496532,80.6222523946127,1.03019687709611,123,FALSE,FALSE,TRUE,negative,1
YAL043C,writer_eraser_loss,-2.34122445484213,0.953392489129134,-4.56269622008501,-0.2836417948616,607.549907846245,1.00995323841068,123,FALSE,FALSE,TRUE,negative,1
YAL043C,writer_add,5.12284564049855,1.23094441692644,2.52277010690897,7.79887412430101,810.438077320112,1.00416514529328,123,FALSE,TRUE,FALSE,positive,1
YAL044C,writer_loss,-2.29178328687894,1.14749485266108,-4.5899558280828,0.631245888642854,498.211930877585,1.011729814878,123,FALSE,FALSE,FALSE,zero,1
YAL044C,writer_eraser_loss,-2.46211813493883,0.981951228903699,-4.83252014359504,-0.518186060829557,360.022398458771,1.00899246571862,123,FALSE,FALSE,TRUE,negative,1
YAL044C,writer_add,4.50673714543318,1.3025661733498,1.99790304788621,7.22598261879688,500.391100064866,1.0017885318166,123,FALSE,TRUE,FALSE,positive,1
YAL046C,writer_loss,-2.00658856051477,1.25652850921488,-4.77530519708721,0.585588911916525,439.330980498012,1.00990543220143,124,FALSE,FALSE,FALSE,zero,2
YAL046C,writer_eraser_loss,-2.3621005828821,1.43168267267423,-5.66454926722061,1.02617662638616,1115.58653121445,1.00518175060489,124,FALSE,FALSE,FALSE,zero,2
YAL046C,writer_add,4.2073172102884,1.8799577181666,0.325856504605101,7.96859095070755,616.499161360495,1.00754449641205,124,FALSE,TRUE,FALSE,positive,2
YAL047C,writer_loss,-2.54970634595495,0.902244775796704,-4.45928599328306,-0.619542331463413,1778.2686245479,1.00227821181465,123,FALSE,FALSE,TRUE,negative,1
YAL047C,writer_eraser_loss,-2.43130520270488,1.02124297021807,-4.84641718017403,-0.314033833404841,618.589543634092,1.0078486537037,123,FALSE,FALSE,TRUE,negative,1
YAL047C,writer_add,4.93255441528593,1.14010472376282,2.62246236988561,7.33854053919003,2217.20137717861,1.00165965882197,123,FALSE,TRUE,FALSE,positive,1
YAL049C,writer_loss,-2.62986168506244,1.16173838937802,-4.97782625891802,0.206609855302439,278.981322208379,1.00584631445918,125,FALSE,FALSE,FALSE,zero,3
YAL049C,writer_eraser_loss,-2.48191907489476,1.04020789817652,-4.77140569335808,-0.399693342149967,817.646605236269,1.00616416605202,125,FALSE,FALSE,TRUE,negative,3
YAL049C,writer_add,5.64518448289744,1.31562698756386,3.09271870319894,8.38150397478847,630.885911401173,1.00513461043017,125,FALSE,TRUE,FALSE,positive,3
YAL051W,writer_loss,-2.61655995376386,0.946940555588366,-4.74345024752455,-0.608665285980908,1455.65895797985,1.00291870203466,126,FALSE,FALSE,TRUE,negative,4
YAL051W,writer_eraser_loss,-2.58902272144149,1.05042800834208,-5.82650002288328,-0.754938714262576,178.617896090976,1.02330947606639,126,FALSE,FALSE,TRUE,negative,4
YAL051W,writer_add,4.99503525669854,1.43807354387897,2.06353941950285,8.51412062173468,111.540619034727,1.04245755010969,126,FALSE,TRUE,FALSE,positive,4
YAL053W,writer_loss,-2.68965094563247,1.01423132157843,-4.89248442254702,-0.436511267262079,2118.70924660873,1.00166008523396,123,FALSE,FALSE,TRUE,negative,1
YAL053W,writer_eraser_loss,-2.40510518790172,0.817665773653805,-4.21507731598214,-0.80912741795948,1120.97254842651,1.00346096766657,123,FALSE,FALSE,TRUE,negative,1
YAL053W,writer_add,5.42324077603835,1.34914393489308,2.51601606408236,8.19939708914188,299.5568099647,1.01824512059753,123,FALSE,TRUE,FALSE,positive,1
YAL054C,writer_loss,-2.23450203105718,1.01162103212411,-4.69807018779856,-0.0876198103739304,425.832715331119,1.00767642053336,124,FALSE,FALSE,TRUE,negative,2
YAL054C,writer_eraser_loss,-2.37656560554581,0.842365317446484,-4.16512297745941,-0.464355283636955,336.97444394708,1.02349245978844,124,FALSE,FALSE,TRUE,negative,2
YAL054C,writer_add,4.65421151479852,2.16470745037673,-1.82566495015193,8.98245485201609,104.791462470677,1.03211406855662,124,FALSE,FALSE,FALSE,zero,2
YAL055W,writer_loss,-2.17314919597809,1.10769066331542,-4.62342380212591,0.203746831985916,1948.61728140133,1.0016883937018,124,FALSE,FALSE,FALSE,zero,2
YAL055W,writer_eraser_loss,-2.14024341997794,1.21358689707807,-4.41137191489727,1.69070209233937,101.941859573708,1.04399530129689,124,FALSE,FALSE,FALSE,zero,2
YAL055W,writer_add,4.25522422691159,1.46947610348892,1.37581423161813,7.42033345218033,1901.7118990612,1.0012330569388,124,FALSE,TRUE,FALSE,positive,2
YAL056W,writer_loss,-2.60160695224775,1.06691407407366,-5.00174991153277,-0.493541340406538,101.806075042447,1.02437219711685,123,FALSE,FALSE,TRUE,negative,1
YAL056W,writer_eraser_loss,-2.35214954720886,0.915696878961454,-4.17472866518397,-0.104273256298223,463.78194346687,1.01613187728926,123,FALSE,FALSE,TRUE,negative,1
YAL056W,writer_add,5.22045296097713,1.29125208919396,2.61834439463165,8.1062509476197,866.431130316597,1.0051055055297,123,FALSE,TRUE,FALSE,positive,1
YAL060W,writer_loss,-2.7994952053339,1.22030423969564,-5.58959949586129,-0.252058393652659,228.458825942407,1.02682418936996,123,FALSE,FALSE,TRUE,negative,1
YAL060W,writer_eraser_loss,-2.54079905560031,0.846488298735333,-4.34362030934474,-0.741529424326352,2045.04765312282,1.00118482588354,123,FALSE,FALSE,TRUE,negative,1
YAL060W,writer_add,5.62472476603925,1.15243796690303,3.21358087137281,8.01293920440973,2990.5524703759,1.00046473757289,123,FALSE,TRUE,FALSE,positive,1
YAL061W,writer_loss,-2.47456425911441,0.931449637564723,-4.4150401695172,-0.50012664123555,1770.81257072668,1.00128269495826,123,FALSE,FALSE,TRUE,negative,1
YAL061W,writer_eraser_loss,-2.56207404284193,0.895201523357944,-4.45768759586037,-0.532202735216742,1614.48389726498,1.00439514461178,123,FALSE,FALSE,TRUE,negative,1
YAL061W,writer_add,5.56956084656749,1.18989756338151,3.17491350593186,8.25725098739521,658.97128424428,1.00705452262373,123,FALSE,TRUE,FALSE,positive,1
YAL062W,writer_loss,-2.30244552435494,1.09316800574269,-4.60399879983115,0.10566417987348,518.036989875806,1.00916160746428,123,FALSE,FALSE,FALSE,zero,1
YAL062W,writer_eraser_loss,-2.48503594192775,0.85420739327876,-4.11482807834561,-1.01006997054163,1294.68970993204,1.0075459826794,123,FALSE,FALSE,TRUE,negative,1
YAL062W,writer_add,4.48061352826702,1.22818464100133,1.78144659444395,6.88398160987024,2079.80501745397,1.00332328243852,123,FALSE,TRUE,FALSE,positive,1
YAL063C,writer_loss,-2.10265129922712,1.175922665667,-4.89571868231365,0.144016200112961,343.951184503321,1.01192025094384,124,FALSE,FALSE,FALSE,zero,2
YAL063C,writer_eraser_loss,-2.47319212722603,1.11323252694049,-4.96977292929758,-0.331717315969003,571.338901451255,1.01089482824852,124,FALSE,FALSE,TRUE,negative,2
YAL063C,writer_add,4.56238893807802,2.28614688056432,-2.70168127585345,9.81404060728222,79.4952972651143,1.05251220209259,124,FALSE,FALSE,FALSE,zero,2
YAL063C-A,writer_loss,-2.14495899460424,1.10676320665756,-4.45388497338517,0.354699347937301,890.723766300476,1.00086759881137,123,FALSE,FALSE,FALSE,zero,1
YAL063C-A,writer_eraser_loss,-1.76501421672717,1.32215677369204,-4.660798571735,0.853710407551199,435.116503376011,1.01450085560886,123,FALSE,FALSE,FALSE,zero,1
YAL063C-A,writer_add,4.4942191153156,1.70297143477222,1.04996941650142,7.88346655477625,660.609530679738,1.00566641215559,123,FALSE,TRUE,FALSE,positive,1
YAL064C-A,writer_loss,-2.55690437892751,0.92764430868455,-4.61876109498397,-0.674641187703924,1649.48193401663,1.00176777990271,124,FALSE,FALSE,TRUE,negative,2
YAL064C-A,writer_eraser_loss,-2.4352216692793,1.00487891730288,-4.62291360981721,-0.0116628298217143,297.156890909568,1.00830715295682,124,FALSE,FALSE,TRUE,negative,2
YAL064C-A,writer_add,4.52700810628417,1.54111401391262,-0.699342229731798,7.15223678941926,53.9175981671649,1.05972039833488,124,FALSE,FALSE,FALSE,zero,2
YAL064W,writer_loss,-2.3744759426965,0.944978420342773,-4.56056862841429,-0.412664485014875,722.855860319525,1.01040496119514,123,FALSE,FALSE,TRUE,negative,1
YAL064W,writer_eraser_loss,-1.71979471449634,1.25051062860601,-4.15143719833627,0.732597916104461,615.718716896355,1.00597561604144,123,FALSE,FALSE,FALSE,zero,1
YAL064W,writer_add,3.70120199453652,1.64104871191356,0.340324190638452,7.12424246788379,2901.72631848963,1.00115881146011,123,FALSE,TRUE,FALSE,positive,1
YAL064W-B,writer_loss,-2.35821755023748,1.15332551128651,-4.44862228763041,0.938264001388095,143.314186228674,1.03245172964851,123,FALSE,FALSE,FALSE,zero,1
YAL064W-B,writer_eraser_loss,-2.5672780781873,1.2055247825217,-5.88998840938273,-0.507140761878185,117.766958663072,1.03567610351222,123,FALSE,FALSE,TRUE,negative,1
YAL064W-B,writer_add,4.7196502881423,1.60022633023816,1.75443653406016,9.01425661979651,297.425071376278,1.01735205715354,123,FALSE,TRUE,FALSE,positive,1
YAL065C,writer_loss,-2.53786730399792,1.08590809524524,-4.53058487150143,0.158248371347484,115.510074322013,1.03466608569032,124,FALSE,FALSE,FALSE,zero,2
YAL065C,writer_eraser_loss,-2.04449656478674,1.09746967273954,-4.51834683415108,0.305495684387972,765.920839951529,1.00489498494174,124,FALSE,FALSE,FALSE,zero,2
YAL065C,writer_add,3.9397471708939,1.73185074398861,0.329303699903413,7.33041752068255,1357.32350505175,1.00152137509199,124,FALSE,TRUE,FALSE,positive,2
YAL066W,writer_loss,-1.77023068156079,1.2701131619569,-4.71534574420683,0.896547453695416,641.297068395679,1.0065580112978,123,FALSE,FALSE,FALSE,zero,1
YAL066W,writer_eraser_loss,-0.903903790810106,1.5317729809762,-4.14645552984368,2.52869402790326,865.972077648077,1.00731366705752,123,FALSE,FALSE,FALSE,zero,1
YAL066W,writer_add,4.07613735088758,1.75457913300317,-0.377022475571623,7.64911787293987,221.307860363726,1.01900252580535,123,FALSE,FALSE,FALSE,zero,1
YAL067C,writer_loss,-2.25762215720538,0.842620943653301,-4.02694889807351,-0.48622445960001,1921.33794274204,1.00383263151584,124,FALSE,FALSE,TRUE,negative,2
YAL067C,writer_eraser_loss,-2.30523955586977,1.11674531275236,-4.98205945648912,0.00796844162729077,856.580208328826,1.00663664686042,124,FALSE,FALSE,FALSE,zero,2
